1990-01-06	1	1	23	tender lover	babyface	
1990-01-06	2	2	14	janet jackson's rhythm nation 1814	janet jackson	
1990-01-06	3	3	10	the best of luther vandross: the best of love	luther vandross	
1990-01-06	4	4	16	silky soul	maze featuring frankie beverly	
1990-01-06	5	5	17	stay with me	regina belle	
1990-01-06	6	6	14	eyes on this	mc lyte	
1990-01-06	7	7	27	big tyme	heavy d & the boyz	
1990-01-06	8	8	25	home	stephanie mills	
1990-01-06	9	9	4	back on the block	quincy jones	
1990-01-06	10	10	10	the biz never sleeps	biz markie	
1990-01-06	11	11	15	stone cold rhymin'	young m.c.	
1990-01-06	12	12	10	the real thing	angela winbush	
1990-01-06	13	13	10	the iceberg/freedom of speech. . .	ice-t	
1990-01-06	14	14	14	sybil	sybil	
1990-01-06	15	15	5	the cactus album	3rd bass	
1990-01-06	16	16	14	it's a big daddy thing	big daddy kane	
1990-01-06	17	17	24	as nasty as they wanna be	the 2 live crew	
1990-01-06	18	18	9	don't take it personal	jermaine jackson	
1990-01-06	19	19	8	miki howard	miki howard	
1990-01-06	20	20	8	rich and poor	randy crawford	
1990-01-06	21	21	7	all hail the queen	queen latifah	
1990-01-06	22	22	27	keep on movin'	soul ii soul	Virgin
1990-01-06	23	23	6	dance!...ya know it!	bobby brown	
1990-01-06	24	24	25	be yourself	patti labelle	
1990-01-06	25	25	7	and in this corner	d.j. jazzy jeff & the fresh prince	
1990-01-06	26	26	15	wrecks-n-effect	wreckx-n-effect	
1990-01-06	27	27	17	after 7	after 7	
1990-01-06	28	28	5	the incredible base	rob base	
1990-01-06	29	29	9	seminar	sir mix-a-lot	
1990-01-06	30	30	26	introducing. . .david peaston	david peaston	
1990-01-06	31	31	33	serious	the o'jays	
1990-01-06	32	32	42	girl you know it's true	milli vanilli	Arista
1990-01-06	33	33	6	round trip	the gap band	
1990-01-06	34	34	21	unfinished business	epmd	
1990-01-06	35	35	19	spend the night	the isley brothers featuring ronald isley	
1990-01-06	36	36	23	here i am	sharon bryant	
1990-01-06	37	37	21	no one can do it better	the d.o.c.	
1990-01-06	38	38	9	the man is back	barry white	
1990-01-06	39	39	10	kashif	kashif	
1990-01-06	40	40	22	caught in the act	eric gable	
1990-01-06	41	41	22	midnight run	bobby "blue" bland	
1990-01-06	42	42	6	beyond a dream	by all means	
1990-01-06	43	43	17	special	the temptations	
1990-01-06	44	44	8	attitude	troop	
1990-01-06	45	45	41	raw	alyson williams	
1990-01-06	46	46	4	large and in charge	chunky a	
1990-01-06	47	47	61	2nd wave	surface	
1990-01-06	48	48	5	you wanna dance with me?	jody watley	
1990-01-06	49	49	24	all nite	entouch	
1990-01-06	50	50	16	everybody wants some	gucci crew ii	
1990-01-13	1	1	24	tender lover	babyface	
1990-01-13	2	2	15	janet jackson's rhythm nation 1814	janet jackson	
1990-01-13	3	3	11	the best of luther vandross: the best of love	luther vandross	
1990-01-13	4	4	17	silky soul	maze featuring frankie beverly	
1990-01-13	5	5	18	stay with me	regina belle	
1990-01-13	6	9	5	back on the block	quincy jones	
1990-01-13	7	6	15	eyes on this	mc lyte	
1990-01-13	8	7	28	big tyme	heavy d & the boyz	
1990-01-13	9	8	26	home	stephanie mills	
1990-01-13	10	10	11	the biz never sleeps	biz markie	
1990-01-13	11	11	16	stone cold rhymin'	young m.c.	
1990-01-13	12	15	6	the cactus album	3rd bass	
1990-01-13	13	12	11	the real thing	angela winbush	
1990-01-13	14	14	15	sybil	sybil	
1990-01-13	15	16	15	it's a big daddy thing	big daddy kane	
1990-01-13	16	13	11	the iceberg/freedom of speech. . .	ice-t	
1990-01-13	17	23	7	dance!...ya know it!	bobby brown	
1990-01-13	18	21	8	all hail the queen	queen latifah	
1990-01-13	19	19	9	miki howard	miki howard	
1990-01-13	20	18	10	don't take it personal	jermaine jackson	
1990-01-13	21	17	25	as nasty as they wanna be	the 2 live crew	
1990-01-13	22	20	9	rich and poor	randy crawford	
1990-01-13	23	22	28	keep on movin'	soul ii soul	Virgin
1990-01-13	24	26	16	wrecks-n-effect	wreckx-n-effect	
1990-01-13	25	24	26	be yourself	patti labelle	
1990-01-13	26	28	6	the incredible base	rob base	
1990-01-13	27	27	18	after 7	after 7	
1990-01-13	28	25	8	and in this corner	d.j. jazzy jeff & the fresh prince	
1990-01-13	29	29	10	seminar	sir mix-a-lot	
1990-01-13	30	30	27	introducing. . .david peaston	david peaston	
1990-01-13	31	31	34	serious	the o'jays	
1990-01-13	32	33	7	round trip	the gap band	
1990-01-13	33	32	43	girl you know it's true	milli vanilli	Arista
1990-01-13	34	38	10	the man is back	barry white	
1990-01-13	35	37	22	no one can do it better	the d.o.c.	
1990-01-13	36	34	22	unfinished business	epmd	
1990-01-13	37	35	20	spend the night	the isley brothers featuring ronald isley	
1990-01-13	38	44	9	attitude	troop	
1990-01-13	39	36	24	here i am	sharon bryant	
1990-01-13	40	43	18	special	the temptations	
1990-01-13	41	42	7	beyond a dream	by all means	
1990-01-13	42	39	11	kashif	kashif	
1990-01-13	43	41	23	midnight run	bobby "blue" bland	
1990-01-13	44	40	23	caught in the act	eric gable	
1990-01-13	45	49	25	all nite	entouch	
1990-01-13	46	46	5	large and in charge	chunky a	
1990-01-13	47	45	42	raw	alyson williams	
1990-01-13	48	47	62	2nd wave	surface	
1990-01-13	49	48	6	you wanna dance with me?	jody watley	
1990-01-13	50	74	4	live	kenny g	
1990-01-20	1	1	25	tender lover	babyface	
1990-01-20	2	3	12	the best of luther vandross: the best of love	luther vandross	
1990-01-20	3	2	16	janet jackson's rhythm nation 1814	janet jackson	
1990-01-20	4	6	6	back on the block	quincy jones	
1990-01-20	5	5	19	stay with me	regina belle	
1990-01-20	6	4	18	silky soul	maze featuring frankie beverly	
1990-01-20	7	8	29	big tyme	heavy d & the boyz	
1990-01-20	8	9	27	home	stephanie mills	
1990-01-20	9	12	7	the cactus album	3rd bass	
1990-01-20	10	7	16	eyes on this	mc lyte	
1990-01-20	11	17	8	dance!...ya know it!	bobby brown	
1990-01-20	12	11	17	stone cold rhymin'	young m.c.	
1990-01-20	13	10	12	the biz never sleeps	biz markie	
1990-01-20	14	18	9	all hail the queen	queen latifah	
1990-01-20	15	15	16	it's a big daddy thing	big daddy kane	
1990-01-20	16	14	16	sybil	sybil	
1990-01-20	17	19	10	miki howard	miki howard	
1990-01-20	18	13	12	the real thing	angela winbush	
1990-01-20	19	16	12	the iceberg/freedom of speech. . .	ice-t	
1990-01-20	20	22	10	rich and poor	randy crawford	
1990-01-20	21	21	26	as nasty as they wanna be	the 2 live crew	
1990-01-20	22	24	17	wrecks-n-effect	wreckx-n-effect	
1990-01-20	23	20	11	don't take it personal	jermaine jackson	
1990-01-20	24	26	7	the incredible base	rob base	
1990-01-20	25	23	29	keep on movin'	soul ii soul	Virgin
1990-01-20	26	31	35	serious	the o'jays	
1990-01-20	27	29	11	seminar	sir mix-a-lot	
1990-01-20	28	28	9	and in this corner	d.j. jazzy jeff & the fresh prince	
1990-01-20	29	25	27	be yourself	patti labelle	
1990-01-20	30	30	28	introducing. . .david peaston	david peaston	
1990-01-20	31	27	19	after 7	after 7	
1990-01-20	32	34	11	the man is back	barry white	
