1990-01-06	1	1	11	tender lover	babyface	
1990-01-06	2	2	9	rhythm nation	janet jackson	A&M
1990-01-06	3	3	9	i'll be good to you	quincy jones featuring ray charles & chaka khan	Qwest 22697
1990-01-06	4	4	12	let's get it on	by all means	
1990-01-06	5	5	11	all of my love	the gap band	Capitol 44418
1990-01-06	6	6	10	silky soul	maze featuring frankie beverly	
1990-01-06	7	7	9	make it like it was	regina belle	Columbia 73022
1990-01-06	8	8	13	whatcha gonna do?	tyler collins	RCA 9094
1990-01-06	9	9	12	all nite	entouch featuring keith sweat	Vintertainment 69260
1990-01-06	10	10	10	pump up the jam	technotronic featuring felly	SBK 07311
1990-01-06	11	11	11	serious hold on me	the o'jays	EMI 50230
1990-01-06	12	12	12	real love	skyy	Atlantic 88816
1990-01-06	13	13	14	foolish heart	sharon bryant	
1990-01-06	14	14	10	blame it on the rain	milli vanilli	Arista 9904
1990-01-06	15	15	7	walk on by	sybil	Next Plateau
1990-01-06	16	16	13	yo mister	patti labelle	MCA 53728
1990-01-06	17	17	10	i wanna be rich	calloway	Solar 74005
1990-01-06	18	18	15	ain't nuthin' in the world	miki howard	Atlantic 88826
1990-01-06	19	19	14	it's the real thing	angela winbush	
1990-01-06	20	20	13	here and now	luther vandross	Epic 73029
1990-01-06	21	21	10	no friend of mine	club nouveau	King Jay 22769
1990-01-06	22	22	9	special	the temptations	
1990-01-06	23	23	11	right and hype	abstrac'	Reprise 22872
1990-01-06	24	24	10	friends b-4 lovers	full force	Columbia 73025
1990-01-06	25	25	10	your sweetness	good girls	Motown 1976
1990-01-06	26	26	7	turn it out	rob base	ARC 02239
1990-01-06	27	27	6	scandalous!	prince featuring kim basinger	Warner 22824
1990-01-06	28	28	8	owwww!	chunky a	MCA 53736
1990-01-06	29	29	8	don't cha' think	after 7	Virgin 99143
1990-01-06	30	30	14	i just wanna love you	the main ingredient	Polydor 889910
1990-01-06	31	31	13	love has got to wait	eric gable	Orpheus 72257
1990-01-06	32	32	7	should have been you	michael cooper	King Jay 22713
1990-01-06	33	33	6	can we spend some time	surface	Columbia 73028
1990-01-06	34	34	5	it's gonna be alright	ruby turner	Jive
1990-01-06	35	35	7	cha cha cha	mc lyte	First Priority 99170
1990-01-06	36	36	6	no more lies	michel'le	Ruthless
1990-01-06	37	37	5	opposites attract	paula abdul (duet with the wild pair)	Virgin 99158
1990-01-06	38	38	7	(i'll be your) dream lover	richard rogers	SAM 5004
1990-01-06	39	39	6	heaven	miles jaye	Island 99136
1990-01-06	40	40	4	jazzie's groove	soul ii soul	[S] Virgin
1990-01-06	41	41	5	whatever it takes	cheryl lynn	
