1958-12-08	27	23	3	everything will be alright	gene allison	Vee-Jay 299
1958-12-08	28	27	7	ten commandments of love	harvey & the moonglows	Chess 1705
1958-12-08	29	NEW	1	i love you honey	john lee hooker	Vee-Jay 293
1958-12-08	30	28	5	why me	ruth brown	Geffen 29464
1958-12-15	1	5	5	lonely teardrops	jackie wilson	
1958-12-15	2	1	9	a lover's question	clyde mcphatter	Atlantic 1199
1958-12-15	3	4	5	nobody but you	dee clark	Abner 1019
1958-12-15	4	2	4	whole lotta loving	fats domino	Imperial 5553
1958-12-15	5	14	6	try me	james brown and the famous flames	Federal 12337
1958-12-15	6	13	7	queen of the hop	bobby darin	Atco 6127
1958-12-15	7	7	9	it's all in the game	tommy edwards	MGM 12688
1958-12-15	8	8	9	it don't hurt no more	nappy brown	
1958-12-15	9	17	6	please accept my love	b.b. king	
1958-12-15	10	NEW	1	smoke gets in your eyes	the platters	Mercury 71383
1958-12-15	11	25	9	chantilly lace	big bopper	Mercury 71343
1958-12-15	12	3	9	topsy ii	cozy cole	Love 5004
1958-12-15	13	NEW	1	sweet little rock and roller	chuck berry	
1958-12-15	14	9	9	key to the highway	little walter	Checker 904
1958-12-15	15	NEW	1	rockhouse (part 2)	ray charles and his orchestra	Atlantic 2006
1958-12-15	16	NEW	1	stagger lee	lloyd price	ABC-Para 9972
1958-12-15	17	10	5	to know him, is to love him	the teddy bears	Dore 503
1958-12-15	18	15	9	hold it	bill doggett	King 5149
1958-12-15	19	19	9	close to you	muddy waters	
1958-12-15	20	NEW	1	the chipmunk song	the chipmunks	Liberty 55168
1958-12-15	21	23	4	here i stand	wade flemons and the newcomers	Vee-Jay 295
1958-12-15	22	NEW	1	cannonball	duane eddy his twangy guitar and the rebels	Jamie 1111
1958-12-15	23	22	3	love you most of all	sam cooke	Keen 3-2008
1958-12-15	24	NEW	1	keep a-driving	chuck willis	
1958-12-15	25	27	4	everything will be alright	gene allison	Vee-Jay 299
1958-12-15	26	NEW	1	that old black magic	louis prima and keely smith	Capitol 4063
1958-12-15	27	NEW	1	make me a present of you	dinah washington	
1958-12-15	28	RE	4	you cheated	the shields	Dot 15805
1958-12-15	29	21	9	win your love for me	sam cooke	Keen 3-2006
1958-12-15	30	12	5	one night	elvis presley	RCA Victor 47-7410
1958-12-22	1	1	6	lonely teardrops	jackie wilson	
1958-12-22	2	5	7	try me	james brown and the famous flames	Federal 12337
1958-12-22	3	10	2	smoke gets in your eyes	the platters	Mercury 71383
1958-12-22	4	2	10	a lover's question	clyde mcphatter	Atlantic 1199
1958-12-22	5	3	6	nobody but you	dee clark	Abner 1019
1958-12-22	6	16	2	stagger lee	lloyd price	ABC-Para 9972
1958-12-22	7	4	5	whole lotta loving	fats domino	Imperial 5553
1958-12-22	8	20	2	the chipmunk song	the chipmunks	Liberty 55168
1958-12-22	9	RE	3	tom dooley	the kingston trio	
1958-12-22	10	9	7	please accept my love	b.b. king	
1958-12-22	11	18	10	hold it	bill doggett	King 5149
1958-12-22	12	23	4	love you most of all	sam cooke	Keen 3-2008
1958-12-22	13	19	10	close to you	muddy waters	
1958-12-22	14	6	8	queen of the hop	bobby darin	Atco 6127
1958-12-22	15	17	6	to know him, is to love him	the teddy bears	Dore 503
1958-12-22	16	RE	2	sweet home chicago	little junior parker	Duke 301
1958-12-22	17	15	2	rockhouse (part 2)	ray charles and his orchestra	Atlantic 2006
1958-12-22	18	8	10	it don't hurt no more	nappy brown	
1958-12-22	19	24	2	keep a-driving	chuck willis	
1958-12-22	20	14	10	key to the highway	little walter	Checker 904
1958-12-22	21	30	6	one night	elvis presley	RCA Victor 47-7410
1958-12-22	22	NEW	1	pretty girls everywhere	eugene church and the fellows	Class 235
1958-12-22	23	12	10	topsy ii	cozy cole	Love 5004
1958-12-22	24	NEW	1	i cried a tear	lavern baker	Atlantic 2007
1958-12-22	25	RE	7	it's only make believe	conway twitty	MGM 12677
1958-12-22	26	13	2	sweet little rock and roller	chuck berry	
1958-12-22	27	11	10	chantilly lace	big bopper	Mercury 71343
1958-12-22	28	21	5	here i stand	wade flemons and the newcomers	Vee-Jay 295
1958-12-22	29	NEW	1	gotta travel on	billy grammer	Monument 400
1958-12-22	30	26	2	that old black magic	louis prima and keely smith	Capitol 4063
1958-12-29	1	1	7	lonely teardrops	jackie wilson	
1958-12-29	2	2	8	try me	james brown and the famous flames	Federal 12337
1958-12-29	3	4	11	a lover's question	clyde mcphatter	Atlantic 1199
1958-12-29	4	6	3	stagger lee	lloyd price	ABC-Para 9972
1958-12-29	5	3	3	smoke gets in your eyes	the platters	Mercury 71383
1958-12-29	6	5	7	nobody but you	dee clark	Abner 1019
1958-12-29	7	7	6	whole lotta loving	fats domino	Imperial 5553
1958-12-29	8	11	11	hold it	bill doggett	King 5149
1958-12-29	9	9	4	tom dooley	the kingston trio	
1958-12-29	10	22	2	pretty girls everywhere	eugene church and the fellows	Class 235
1958-12-29	11	8	3	the chipmunk song	the chipmunks	Liberty 55168
1958-12-29	12	12	5	love you most of all	sam cooke	Keen 3-2008
1958-12-29	13	20	11	key to the highway	little walter	Checker 904
1958-12-29	14	17	3	rockhouse (part 2)	ray charles and his orchestra	Atlantic 2006
1958-12-29	15	16	3	sweet home chicago	little junior parker	Duke 301
1958-12-29	16	13	11	close to you	muddy waters	
1958-12-29	17	21	7	one night	elvis presley	RCA Victor 47-7410
1958-12-29	18	23	11	topsy ii	cozy cole	Love 5004
1958-12-29	19	19	3	keep a-driving	chuck willis	
1958-12-29	20	25	8	it's only make believe	conway twitty	MGM 12677
1958-12-29	21	15	7	to know him, is to love him	the teddy bears	Dore 503
1958-12-29	22	26	3	sweet little rock and roller	chuck berry	
1958-12-29	23	RE	5	the end	earl grant	Decca 30719
1958-12-29	24	28	6	here i stand	wade flemons and the newcomers	Vee-Jay 295
1958-12-29	25	29	2	gotta travel on	billy grammer	Monument 400
1958-12-29	26	27	11	chantilly lace	big bopper	Mercury 71343
1958-12-29	27	24	2	i cried a tear	lavern baker	Atlantic 2007
1958-12-29	28	14	9	queen of the hop	bobby darin	Atco 6127
1958-12-29	29	10	8	please accept my love	b.b. king	
1958-12-29	30	RE	9	i'm gonna get my baby	jimmy reed	Vee-Jay 304
1959-01-05	1	1	8	lonely teardrops	jackie wilson	
1959-01-05	2	4	4	stagger lee	lloyd price	ABC-Para 9972
1959-01-05	3	3	12	a lover's question	clyde mcphatter	Atlantic 1199
1959-01-05	4	7	7	whole lotta loving	fats domino	Imperial 5553
1959-01-05	5	11	4	the chipmunk song	the chipmunks	Liberty 55168
1959-01-05	6	2	9	try me	james brown and the famous flames	Federal 12337
1959-01-05	7	6	8	nobody but you	dee clark	Abner 1019
1959-01-05	8	5	4	smoke gets in your eyes	the platters	Mercury 71383
