1986-01-18	1	1	1	say you, say me	lionel richie	Motown 1819
1986-01-18	2	5	1	that's what friends are for	dionne & friends (with elton john, gladys knight & stevie wonder)	Arista 9422
1986-01-18	3	3	1	alive and kicking	simple minds	A&M 2783
1986-01-18	4	2	1	party all the time	eddie murphy	Columbia 05609
1986-01-18	5	4	1	broken wings	mr. mister	RCA 14136
1986-01-18	6	9	1	talk to me	stevie nicks	Modern 99582
1986-01-18	7	6	1	small town	john cougar mellencamp	Riva 884 202
1986-01-18	8	8	1	separate lives	phil collins & marilyn martin	Atlantic 89498
1986-01-18	9	15	1	burning heart	survivor	Scotti Bros. 05663
1986-01-18	10	12	1	tonight she comes	cars	Elektra 69589
1986-01-18	11	13	1	walk of life	dire straits	Warner Bros. 28878
1986-01-18	12	16	1	i'm your man	wham!	Columbia 05721
1986-01-18	13	14	1	i miss you	klymaxx	Constellation 52606
1986-01-18	14	24	1	my hometown	bruce springsteen	Columbia 05728
1986-01-18	15	18	1	it's only love	bryan adams & tina turner	A&M 2791
1986-01-18	16	7	1	election day	arcadia	Capitol 5501
1986-01-18	17	21	1	go home	stevie wonder	Tamla 1817
1986-01-18	18	22	1	spies like us	paul mccartney	Capitol 5537
1986-01-18	19	19	1	emergency	kool & gang	De-Lite 884 199
1986-01-18	20	30	1	when the going gets tough, the tough get going	billy ocean	Jive 9432
1986-01-18	21	23	1	you're a friend of mine	clarence clemons & jackson browne	Columbia 05660
1986-01-18	22	20	1	love is the seventh wave	sting	A&M 2787
1986-01-18	23	31	1	how will i know	whitney houston	Arista 9434
1986-01-18	24	37	1	life in a northern town	dream academy	Warner Bros. 28841
1986-01-18	25	27	1	sidewalk talk	jellybean	EMI America 8297
1986-01-18	26	28	1	everybody dance	ta mara & the seen	A&M 2768
1986-01-18	27	29	1	sex as a weapon	pat benatar	Chrysalis 42927
1986-01-18	28	38	1	living in america	james brown	Scotti Bros. 05682
1986-01-18	29	32	1	conga	miami sound machine	Epic 05457
1986-01-18	30	33	1	goodbye	night ranger	MCA/Camel 52729
1986-01-18	31	34	1	face the face	pete townshend	Atco 99590
