1980-01-05	1	2	19	off the wall	michael jackson	
1980-01-05	2	1	8	masterjam	rufus and chaka khan	
1980-01-05	3	3	8	prince	prince	
1980-01-05	4	4	6	journey through the secret life of plants	stevie wonder	
1980-01-05	5	7	9	on the radio: greatest hits: volumes i & ii	donna summer	
1980-01-05	6	6	21	midnight magic	commodores	
1980-01-05	7	5	9	injoy	barkays	
1980-01-05	8	29	3	teddy live! coast to coast	teddy pendergrass	
1980-01-05	9	13	4	we're the best of friends	natalie cole and peabo bryson	
1980-01-05	10	11	7	you know how to love me	phyllis hyman	Arista
1980-01-05	11	10	29	where there's smoke	smokey robinson	
1980-01-05	12	38	3	gloryhallastoopid(pin the tail on the funky)	parliament	
1980-01-05	13	8	16	ladies' night	kool & the gang	
1980-01-05	14	14	8	pizzazz	patrice rushen	
1980-01-05	15	30	6	best of friends	twennynine featuring lenny white	
1980-01-05	16	16	13	rise	herb alpert	[I] A&M
1980-01-05	17	9	17	identify yourself	the o'jays	
1980-01-05	18	20	6	just a touch of love	slave	Cotillion
1980-01-05	19	17	9	angel of the night	angela bofill	
1980-01-05	20	21	12	big fun	shalamar	
1980-01-05	21	19	15	don't let go	isaac hayes	Polydor
1980-01-05	22	12	10	fire it up	rick james	
1980-01-05	23	57	3	the gap band ii	the gap band	
1980-01-05	24	34	5	brass construction 5	brass construction	
1980-01-05	25	27	11	royal rappin's	millie jackson and issac hayes	
1980-01-05	26	26	11	rough riders	lakeside	
1980-01-05	27	22	22	future now	pleasure	
1980-01-05	28	15	12	uncle jam wants you	funkadelic	
1980-01-05	29	18	8	master of the game	george duke	
1980-01-05	30	24	28	do you wanna go party	kc and the sunshine band	
1980-01-05	31	23	6	witch doctor	instant funk	
1980-01-05	32	NEW	1	one on one	bob james and earl klugh	
1980-01-05	33	44	3	no stranger to love	roy ayers	
1980-01-05	34	36	4	the music band 2	war	
1980-01-05	35	35	4	come into my world	the emotions	
1980-01-05	36	47	4	live and uncensored	millie jackson	
1980-01-05	37	37	33	switch ii	switch	
1980-01-05	38	25	19	stay free	ashford & simpson	
1980-01-05	39	31	37	dionne	dionne warwick	
1980-01-05	40	50	4	can't you tell it's me	tyrone davis	
1980-01-05	41	54	3	bonnie pointer (ii)	bonnie pointer	
1980-01-05	42	33	29	i am	earth, wind & fire	
1980-01-05	43	53	3	the dance of life	narada	
1980-01-05	44	28	27	devotion	ltd	
1980-01-05	45	NEW	1	the whispers	the whispers	
1980-01-05	46	40	25	secret omen	cameo	
1980-01-05	47	45	11	marathon	santana	
1980-01-05	48	32	16	brenda russell	brenda russell	
1980-01-05	49	49	34	bad girls	donna summer	
1980-01-05	50	48	28	teddy	teddy pendergrass	
1980-01-12	1	1	20	off the wall	michael jackson	
1980-01-12	2	2	9	masterjam	rufus and chaka khan	
1980-01-12	3	3	9	prince	prince	
1980-01-12	4	4	7	journey through the secret life of plants	stevie wonder	
1980-01-12	5	5	10	on the radio: greatest hits: volumes i & ii	donna summer	
1980-01-12	6	12	4	gloryhallastoopid(pin the tail on the funky)	parliament	
1980-01-12	7	8	4	teddy live! coast to coast	teddy pendergrass	
1980-01-12	8	9	5	we're the best of friends	natalie cole and peabo bryson	
1980-01-12	9	6	22	midnight magic	commodores	
1980-01-12	10	10	8	you know how to love me	phyllis hyman	Arista
1980-01-12	11	7	10	injoy	barkays	
1980-01-12	12	11	30	where there's smoke	smokey robinson	
1980-01-12	13	13	17	ladies' night	kool & the gang	
1980-01-12	14	14	9	pizzazz	patrice rushen	
1980-01-12	15	15	7	best of friends	twennynine featuring lenny white	
1980-01-12	16	18	7	just a touch of love	slave	Cotillion
1980-01-12	17	17	18	identify yourself	the o'jays	
1980-01-12	18	23	4	the gap band ii	the gap band	
1980-01-12	19	16	14	rise	herb alpert	[I] A&M
1980-01-12	20	19	10	angel of the night	angela bofill	
1980-01-12	21	20	13	big fun	shalamar	
1980-01-12	22	21	16	don't let go	isaac hayes	Polydor
1980-01-12	23	24	6	brass construction 5	brass construction	
1980-01-12	24	25	12	royal rappin's	millie jackson and issac hayes	
1980-01-12	25	45	2	the whispers	the whispers	
1980-01-12	26	32	2	one on one	bob james and earl klugh	
1980-01-12	27	33	4	no stranger to love	roy ayers	
1980-01-12	28	22	11	fire it up	rick james	
1980-01-12	29	27	23	future now	pleasure	
1980-01-12	30	43	4	the dance of life	narada	
1980-01-12	31	30	29	do you wanna go party	kc and the sunshine band	
1980-01-12	32	28	13	uncle jam wants you	funkadelic	
1980-01-12	33	29	9	master of the game	george duke	
1980-01-12	34	36	5	live and uncensored	millie jackson	
1980-01-12	35	31	7	witch doctor	instant funk	
1980-01-12	36	26	12	rough riders	lakeside	
1980-01-12	37	37	34	switch ii	switch	
1980-01-12	38	34	5	the music band 2	war	
1980-01-12	39	35	5	come into my world	the emotions	
1980-01-12	40	40	5	can't you tell it's me	tyrone davis	
1980-01-12	41	41	4	bonnie pointer (ii)	bonnie pointer	
1980-01-12	42	56	2	ray, goodman & brown	ray, goodman & brown	
1980-01-12	43	38	20	stay free	ashford & simpson	
1980-01-12	44	54	4	les plus grands succes de chic - chic's greatest hits	chic	
1980-01-12	45	42	30	i am	earth, wind & fire	
1980-01-12	46	46	26	secret omen	cameo	
1980-01-12	47	39	38	dionne	dionne warwick	
1980-01-12	48	44	28	devotion	ltd	
1980-01-12	49	49	35	bad girls	donna summer	
1980-01-12	50	NEW	1	sit down and talk to me	lou rawls	
1980-01-19	1	1	21	off the wall	michael jackson	
1980-01-19	2	2	10	masterjam	rufus and chaka khan	
1980-01-19	3	3	10	prince	prince	
1980-01-19	4	6	5	gloryhallastoopid(pin the tail on the funky)	parliament	
1980-01-19	5	5	11	on the radio: greatest hits: volumes i & ii	donna summer	
1980-01-19	6	7	5	teddy live! coast to coast	teddy pendergrass	
1980-01-19	7	8	6	we're the best of friends	natalie cole and peabo bryson	
1980-01-19	8	4	8	journey through the secret life of plants	stevie wonder	
1980-01-19	9	9	23	midnight magic	commodores	
1980-01-19	10	11	11	injoy	barkays	
1980-01-19	11	12	31	where there's smoke	smokey robinson	
1980-01-19	12	13	18	ladies' night	kool & the gang	
1980-01-19	13	18	5	the gap band ii	the gap band	
1980-01-19	14	16	8	just a touch of love	slave	Cotillion
1980-01-19	15	15	8	best of friends	twennynine featuring lenny white	
1980-01-19	16	10	9	you know how to love me	phyllis hyman	Arista
1980-01-19	17	17	19	identify yourself	the o'jays	
1980-01-19	18	21	14	big fun	shalamar	
1980-01-19	19	20	11	angel of the night	angela bofill	
1980-01-19	20	25	3	the whispers	the whispers	
1980-01-19	21	19	15	rise	herb alpert	[I] A&M
1980-01-19	22	27	5	no stranger to love	roy ayers	
1980-01-19	23	30	5	the dance of life	narada	
1980-01-19	24	14	10	pizzazz	patrice rushen	
1980-01-19	25	22	17	don't let go	isaac hayes	Polydor
1980-01-19	26	26	3	one on one	bob james and earl klugh	
