1974-01-05	1	2	1	leave me alone (ruby red dress)	helen reddy	Capitol 3768
1974-01-05	2	3	1	time in a bottle	jim croce	ABC 11405
1974-01-05	3	4	1	the joker	steve miller band	Capitol 3732
1974-01-05	4	1	1	the most beautiful girl	charlie rich	Epic 11040
1974-01-05	5	6	1	show and tell	al wilson	Rocky Road 30073
1974-01-05	6	11	1	helen wheels	paul mccartney & wings	Apple 1869
1974-01-05	7	8	1	living for the city	stevie wonder	Tamla 54242
1974-01-05	8	12	1	you’re sixteen	ringo starr	Apple 1870
1974-01-05	9	15	1	smokin’ in the boy’s room	brownsville station	Big Tree 16011
1974-01-05	10	14	1	never, never gonna give ya up	barry white	20th Century 2058
1974-01-05	11	7	1	goodbye yellow brick road	elton john	MCA 40148
1974-01-05	12	17	1	i’ve got to use my imagination	gladys knight & pips	Buddah 393
1974-01-05	13	5	1	hello it’s me	todd rundgren	Bearsville 0009
1974-01-05	14	23	1	the way we were	barbra streisand	Columbia 45944
1974-01-05	15	24	1	love’s theme	love unlimited orchestra	20th Century 2069
1974-01-05	16	16	1	d’yer mak’er	led zeppelin	Atlantic 2986
1974-01-05	17	21	1	livin’ for you	al green	Hi 2257
1974-01-05	18	19	1	me and baby brother	war	United Artists 350
1974-01-05	19	22	1	let me be there	olivia newton-john	MCA 40101
1974-01-05	20	9	1	if you’re ready (come go with me)	staple singers	Stax 0179
1974-01-05	21	26	1	walk like a man	grand funk	Capitol 3760
1974-01-05	22	10	1	mind games	john lennon	Apple 1868
1974-01-05	23	28	1	are you lonesome tonight	donny osmond	MGM 14677
1974-01-05	24	29	1	spiders and snakes	jim stafford	MGM 14648
1974-01-05	25	33	1	until you come back to me (that’s what i’m gonna do)	aretha franklin	Atlantic 2995
1974-01-05	26	13	1	who’s in the strawberry patch with sally	tony orlando & dawn	Bell 45424
1974-01-05	27	20	1	rockin’ roll baby	stylistics	Avco 4625
1974-01-05	28	30	1	american tune	paul simon	Columbia 45900
1974-01-05	29	31	1	tell her she’s lovely	el chicano	MCA 40104
1974-01-05	30	25	1	top of the world	carpenters	A&M 1468
1974-01-05	31	18	1	my music	loggins & messina	Columbia 45952
1974-01-05	32	27	1	painted ladies	ian thomas	Janus 224
1974-01-05	33	37	1	a song i’d like to sing	kris & rita	A&M 1475
1974-01-05	34	32	1	just you ’n’ me	chicago	Columbia 45933
1974-01-05	35	43	1	if we make it through december	merle haggard	Capitol 3746
1974-01-05	36	40	1	the river of love b.w.	stevenson	RCA Victor 0171
1974-01-05	37	41	1	keep your head to the sky	earth, wind & fire	Columbia 45953
1974-01-05	38	38	1	smarty pants	first choice	Philly Groove 179
1974-01-05	39	52	1	i shall sing	garfunkel	Columbia 45983
1974-01-05	40	55	1	jim dandy	black oak arkansas	Atco 6948
1974-01-05	41	81	1	americans	byron macgregor	Westbound 222
1974-01-05	42	51	1	hangin’ around	edgar winter group	Epic 11069
1974-01-05	43	53	1	let your hair down	temptations	Gordy 7133
1974-01-05	44	44	1	sister mary elephant (shudd-up!)	cheech & chong	Ode 66041
1974-01-05	45	45	1	this time i’m gone for good	bobby blue bland	Dunhill 4369
1974-01-05	46	47	1	i can’t stand the rain	ann peebles	Hi 2248
1974-01-05	47	48	1	stoned to the bone (pt. 1)	james brown	Polydor 14210
1974-01-05	48	50	1	love has no pride	linda ronstadt	Asylum 11026
1974-01-05	49	58	1	love song	anne murray	Capitol 3776
1974-01-05	50	68	1	teenage lament ’74	alice cooper	Warner Bros. 7762
1974-01-05	51	59	1	rock on	david essex	Columbia 45940
1974-01-05	52	62	1	midnight rider	gregg allman	Capricorn 0035
1974-01-05	53	54	1	ain’t got no home	the band	Capitol 3758
1974-01-05	54	57	1	will you love me tomorrow?	melanie	Neighborhood 4213
1974-01-05	55	64	1	a fool such as i	bob dylan	Columbia 45982
1974-01-05	56	65	1	please, daddy	john denver	RCA Victor 0182
1974-01-05	57	67	1	jungle boogie	kool & gang	De-Lite 559
1974-01-05	58	61	1	big time operator	keith hampshire	A&M 1486
1974-01-05	59	75	1	abra-ca-dabra	defranco family	20th Century 2070
1974-01-05	60	72	1	joy (pt. 1)	isaac hayes	Enterprise 9085
1974-01-05	61	66	1	can this be real	natural four	Curtom 1990
1974-01-05	62	NEW	1	it doesn’t have to be that way	jim croce	ABC 11413
1974-01-05	63	69	1	baby come close	smokey robinson	Tamla 54239
1974-01-05	64	78	1	last time i saw him	diana ross	Motown 1278
1974-01-05	65	77	1	raised on robbery	joni mitchell	Asylum 11029
1974-01-05	66	35	1	photograph	ringo starr	Apple 1865
1974-01-05	67	73	1	showdown	electric light orchestra	United Artists 337
1974-01-05	68	84	1	i love	tom t. hall	Mercury 73436
1974-01-05	69	71	1	blue collar	bachman-turner overdrive	Mercury 73417
1974-01-05	70	79	1	jessica	allman brothers band	Capricorn 0036
1974-01-05	71	74	1	inspiration	paul williams	A&M 1479
1974-01-05	72	76	1	let me get to know you	paul anka	Fame 345
1974-01-05	73	85	1	boogie down	eddie kendricks	Tamla 54243
1974-01-05	74	86	1	you’re so unique	billy preston	A&M 1492
1974-01-05	75	80	1	star	stealers wheel	A&M 1483
1974-01-05	76	88	1	put your hands together	o’jays	Philadelphia Int’l 3535
1974-01-05	77	82	1	last kiss	wednesday	Sussex 507
1974-01-05	78	83	1	last kiss j.	frank wilson & cavaliers	Virgo 506
1974-01-05	79	94	1	my sweet lady	cliff deyoung	MCA 40156
1974-01-05	80	34	1	come get to this	marvin gaye	Tamla 54241
1974-01-05	81	39	1	some guys have all the luck	persuaders	Atco 6943
1974-01-05	82	87	1	i like to live the love b.b.	king	ABC 11406
1974-01-05	83	42	1	i got a name	jim croce	ABC 11389
1974-01-05	84	89	1	jolene	dolly parton	RCA Victor 0145
1974-01-05	85	90	1	wold	harry chapin	Elektra 45874
1974-01-05	86	NEW	1	what it comes down to	isley brothers	T-Neck 2252
1974-01-05	87	91	1	wang dang doodle	pointer sisters	Blue Thumb 243
1974-01-05	88	98	1	trying to hold on to my woman	lamont dozier	ABC 11407
1974-01-05	89	99	1	meadows	joe walsh	Dunhill 4373
1974-01-05	90	93	1	it may be winter outside (but in my heart it’s spring)	love unlimited	20th Century 2062
1974-01-05	91	92	1	could you ever love me again	gary & dave	London 200
1974-01-05	92	97	1	this is your song	don goodwin	Silver Blue 806
1974-01-05	93	95	1	flashback 5th	dimension	Bell 45425
1974-01-05	94	100	1	eres tu (touch the wind)	mocedades	Tara 100
1974-01-05	95	96	1	somewhere between love and tomorrow	roy clark	Dot 17480
1974-01-05	96	NEW	1	one tin soldier, the legend of billy jack	coven	Warner Bros. 0101
1974-01-05	97	NEW	1	daddy what if	bobby bare	RCA Victor 0197
1974-01-05	98	NEW	1	come and get your love	redbone	Epic 11035
1974-01-05	99	NEW	1	can’t say nothin’	curtis mayfield	Curtom 1993
1974-01-05	100	NEW	1	sexy mama	moments	Stang 5052
1974-01-12	1	2	2	time in a bottle	jim croce	ABC 11405
1974-01-12	2	3	2	the joker	steve miller band	Capitol 3732
1974-01-12	3	5	2	show and tell	al wilson	Rocky Road 30073
1974-01-12	4	9	2	smokin’ in the boy’s room	brownsville station	Big Tree 16011
1974-01-12	5	6	2	helen wheels	paul mccartney & wings	Apple 1869
1974-01-12	6	7	2	living for the city	stevie wonder	Tamla 54242
1974-01-12	7	8	2	you’re sixteen	ringo starr	Apple 1870
1974-01-12	8	1	2	leave me alone (ruby red dress)	helen reddy	Capitol 3768
1974-01-12	9	10	2	never, never gonna give ya up	barry white	20th Century 2058
1974-01-12	10	4	2	the most beautiful girl	charlie rich	Epic 11040
1974-01-12	11	12	2	i’ve got to use my imagination	gladys knight & pips	Buddah 393
1974-01-12	12	14	2	the way we were	barbra streisand	Columbia 45944
1974-01-12	13	15	2	love’s theme	love unlimited orchestra	20th Century 2069
1974-01-12	14	41	2	americans	byron macgregor	Westbound 222
1974-01-12	15	17	2	livin’ for you	al green	Hi 2257
1974-01-12	16	19	2	let me be there	olivia newton-john	MCA 40101
1974-01-12	17	18	2	me and baby brother	war	United Artists 350
1974-01-12	18	21	2	walk like a man	grand funk	Capitol 3760
1974-01-12	19	25	2	until you come back to me (that’s what i’m gonna do)	aretha franklin	Atlantic 2995
1974-01-12	20	23	2	are you lonesome tonight	donny osmond	MGM 14677
1974-01-12	21	24	2	spiders and snakes	jim stafford	MGM 14648
1974-01-12	22	11	2	goodbye yellow brick road	elton john	MCA 40148
1974-01-12	23	13	2	hello it’s me	todd rundgren	Bearsville 0009
1974-01-12	24	16	2	d’yer mak’er	led zeppelin	Atlantic 2986
1974-01-12	25	39	2	i shall sing	garfunkel	Columbia 45983
1974-01-12	26	40	2	jim dandy	black oak arkansas	Atco 6948
1974-01-12	27	28	2	american tune	paul simon	Columbia 45900
1974-01-12	28	29	2	tell her she’s lovely	el chicano	MCA 40104
1974-01-12	29	22	2	mind games	john lennon	Apple 1868
1974-01-12	30	35	2	if we make it through december	merle haggard	Capitol 3746
1974-01-12	31	30	2	top of the world	carpenters	A&M 1468
1974-01-12	32	20	2	if you’re ready (come go with me)	staple singers	Stax 0179
1974-01-12	33	26	2	who’s in the strawberry patch with sally	tony orlando & dawn	Bell 45424
1974-01-12	34	43	2	let your hair down	temptations	Gordy 7133
1974-01-12	35	37	2	keep your head to the sky	earth, wind & fire	Columbia 45953
1974-01-12	36	36	2	the river of love b.w.	stevenson	RCA Victor 0171
1974-01-12	37	68	2	i love	tom t. hall	Mercury 73436
1974-01-12	38	52	2	midnight rider	gregg allman	Capricorn 0035
1974-01-12	39	50	2	teenage lament ’74	alice cooper	Warner Bros. 7762
1974-01-12	40	42	2	hangin’ around	edgar winter group	Epic 11069
1974-01-12	41	44	2	sister mary elephant (shudd-up!)	cheech & chong	Ode 66041
1974-01-12	42	49	2	love song	anne murray	Capitol 3776
1974-01-12	43	51	2	rock on	david essex	Columbia 45940
1974-01-12	44	45	2	this time i’m gone for good	bobby blue bland	Dunhill 4369
1974-01-12	45	46	2	i can’t stand the rain	ann peebles	Hi 2248
1974-01-12	46	48	2	love has no pride	linda ronstadt	Asylum 11026
1974-01-12	47	47	2	stoned to the bone (pt. 1)	james brown	Polydor 14210
1974-01-12	48	76	2	put your hands together	o’jays	Philadelphia Int’l 3535
1974-01-12	49	57	2	jungle boogie	kool & gang	De-Lite 559
1974-01-12	50	55	2	a fool such as i	bob dylan	Columbia 45982
1974-01-12	51	56	2	please, daddy	john denver	RCA Victor 0182
1974-01-12	52	59	2	abra-ca-dabra	defranco family	20th Century 2070
1974-01-12	53	60	2	joy (pt. 1)	isaac hayes	Enterprise 9085
1974-01-12	54	54	2	will you love me tomorrow?	melanie	Neighborhood 4213
1974-01-12	55	62	2	it doesn’t have to be that way	jim croce	ABC 11413
1974-01-12	56	61	2	can this be real	natural four	Curtom 1990
1974-01-12	57	64	2	last time i saw him	diana ross	Motown 1278
1974-01-12	58	58	2	big time operator	keith hampshire	A&M 1486
1974-01-12	59	73	2	boogie down	eddie kendricks	Tamla 54243
1974-01-12	60	74	2	you’re so unique	billy preston	A&M 1492
1974-01-12	61	33	2	a song i’d like to sing	kris & rita	A&M 1475
1974-01-12	62	65	2	raised on robbery	joni mitchell	Asylum 11029
1974-01-12	63	63	2	baby come close	smokey robinson	Tamla 54239
1974-01-12	64	67	2	showdown	electric light orchestra	United Artists 337
1974-01-12	65	27	2	rockin’ roll baby	stylistics	Avco 4625
1974-01-12	66	79	2	my sweet lady	cliff deyoung	MCA 40156
1974-01-12	67	70	2	jessica	allman brothers band	Capricorn 0036
1974-01-12	68	69	2	blue collar	bachman-turner overdrive	Mercury 73417
1974-01-12	69	72	2	let me get to know you	paul anka	Fame 345
1974-01-12	70	71	2	inspiration	paul williams	A&M 1479
1974-01-12	71	75	2	star	stealers wheel	A&M 1483
1974-01-12	72	NEW	1	doo doo doo doo doo (heartbreaker)	rolling stones	Rolling Stones 19109
1974-01-12	73	77	2	last kiss	wednesday	Sussex 507
1974-01-12	74	78	2	last kiss j.	frank wilson & cavaliers	Virgo 506
1974-01-12	75	86	2	what it comes down to	isley brothers	T-Neck 2252
1974-01-12	76	98	2	come and get your love	redbone	Epic 11035
1974-01-12	77	88	2	trying to hold on to my woman	lamont dozier	ABC 11407
1974-01-12	78	82	2	i like to live the love b.b.	king	ABC 11406
1974-01-12	79	31	2	my music	loggins & messina	Columbia 45952
1974-01-12	80	84	2	jolene	dolly parton	RCA Victor 0145
1974-01-12	81	85	2	wold	harry chapin	Elektra 45874
1974-01-12	82	94	2	eres tu (touch the wind)	mocedades	Tara 100
