2000-01-01	1	1	19	u know what's up	donell jones	
2000-01-01	2	2	12	hot boyz	missy "misdemeanor" elliott featuring nas, eve & q-tip	
2000-01-01	3	3	17	24/7	kevon edmonds	
2000-01-01	4	5	13	he can't love u	jagged edge	
2000-01-01	5	6	14	get it on tonite	montell jordan	
2000-01-01	6	4	10	dancin'	guy	
2000-01-01	7	7	24	get gone	ideal	
2000-01-01	8	8	19	if you love me	mint condition	
2000-01-01	9	11	13	deep inside	mary j. blige	
2000-01-01	10	15	24	my love is your love	whitney houston	Arista
2000-01-01	11	10	20	back at one	brian mcknight	
2000-01-01	12	14	8	caught out there	kelis	
2000-01-01	13	12	14	4, 5, 6	sole featuring jt money & kandi	
2000-01-01	14	9	17	15 minutes	marc nelson	
2000-01-01	15	13	12	you can do it	ice cube featuring mack 10 & ms. toi	
2000-01-01	16	16	8	got to get it	sisqo featuring make it hot	
2000-01-01	17	19	9	none of ur friends business	ginuwine	
2000-01-01	18	17	31	spend my life with you	eric benet featuring tamia	
2000-01-01	19	26	9	one night stand	j-shin featuring latocha scott	
2000-01-01	20	18	28	we can't be friends	deborah cox with r.l.	
2000-01-01	21	22	16	no more rain (in this cloud)	angie stone	
2000-01-01	22	32	5	say my name	destiny's child	Columbia
2000-01-01	23	30	5	thank god i found you	mariah carey featuring joe & 98 degrees	
2000-01-01	24	25	11	tha block is hot	lil' wayne featuring juvenile & b.g.	
2000-01-01	25	20	18	got your money	ol' dirty bastard featuring kelis	
2000-01-01	26	21	9	left & right	d'angelo featuring method man and redman	
2000-01-01	27	23	17	give you what you want (fa sure)	chico debarge	
2000-01-01	28	43	16	i wanna know	joe	
2000-01-01	29	24	32	back that thang up	juvenile featuring mannie fresh & lil' wayne	
2000-01-01	30	37	9	the best man i can be	ginuwine, r.l., tyrese, case	
2000-01-01	31	28	11	the greatest romance ever sold	prince	
2000-01-01	32	33	14	bring it all to me	blaque	
2000-01-01	33	34	5	notorious b.i.g.	the notorious b.i.g. featuring puff daddy & lil' kim	
2000-01-01	34	27	21	bling bling	b.g. featuring baby, turk, mannie fresh, juvenile & lil' wayne	
2000-01-01	35	31	29	vivrant thing	q-tip	
2000-01-01	36	29	9	nastradamus	nas	
2000-01-01	37	54	4	do it again (put ya hands up)	jay-z featuring beanie sigel & amil	
2000-01-01	38	42	6	breathe and stop	q-tip	
2000-01-01	39	41	4	what's my name	dmx	
2000-01-01	40	40	27	love you like i did	112	
2000-01-01	41	38	39	beauty	dru hill	
2000-01-01	42	35	16	stay the night	imx	
2000-01-01	43	44	11	still in my heart	tracie spencer	Capitol
2000-01-01	44	52	5	u understand	juvenile	
2000-01-01	45	59	4	love is blind	eve featuring faith evans	
2000-01-01	46	46	2	g'd up	snoop dogg presents tha eastsidaz	
2000-01-01	47	51	3	i like it	sammie	
2000-01-01	48	45	23	down bottom	drag-on & juvenile	
2000-01-01	49	50	38	quiet storm	mobb deep	
2000-01-01	50	64	3	forgot about dre	dr. dre featuring eminem	
2000-01-08	1	2	13	hot boyz	missy "misdemeanor" elliott featuring nas, eve & q-tip	
2000-01-08	2	1	20	u know what's up	donell jones	
2000-01-08	3	3	18	24/7	kevon edmonds	
2000-01-08	4	4	14	he can't love u	jagged edge	
2000-01-08	5	5	15	get it on tonite	montell jordan	
2000-01-08	6	6	11	dancin'	guy	
2000-01-08	7	7	25	get gone	ideal	
2000-01-08	8	8	20	if you love me	mint condition	
2000-01-08	9	9	14	deep inside	mary j. blige	
2000-01-08	10	12	9	caught out there	kelis	
2000-01-08	11	11	21	back at one	brian mcknight	
2000-01-08	12	18	32	spend my life with you	eric benet featuring tamia	
2000-01-08	13	10	25	my love is your love	whitney houston	Arista
2000-01-08	14	22	6	say my name	destiny's child	Columbia
2000-01-08	15	17	10	none of ur friends business	ginuwine	
2000-01-08	16	16	9	got to get it	sisqo featuring make it hot	
2000-01-08	17	15	13	you can do it	ice cube featuring mack 10 & ms. toi	
2000-01-08	18	19	10	one night stand	j-shin featuring latocha scott	
2000-01-08	19	13	15	4, 5, 6	sole featuring jt money & kandi	
2000-01-08	20	21	17	no more rain (in this cloud)	angie stone	
2000-01-08	21	20	29	we can't be friends	deborah cox with r.l.	
2000-01-08	22	14	18	15 minutes	marc nelson	
2000-01-08	23	27	18	give you what you want (fa sure)	chico debarge	
2000-01-08	24	24	12	tha block is hot	lil' wayne featuring juvenile & b.g.	
2000-01-08	25	28	17	i wanna know	joe	
2000-01-08	26	23	6	thank god i found you	mariah carey featuring joe & 98 degrees	
2000-01-08	27	25	19	got your money	ol' dirty bastard featuring kelis	
2000-01-08	28	32	15	bring it all to me	blaque	
2000-01-08	29	30	10	the best man i can be	ginuwine, r.l., tyrese, case	
2000-01-08	30	47	4	i like it	sammie	
2000-01-08	31	29	33	back that thang up	juvenile featuring mannie fresh & lil' wayne	
2000-01-08	32	31	12	the greatest romance ever sold	prince	
2000-01-08	33	38	7	breathe and stop	q-tip	
2000-01-08	34	26	10	left & right	d'angelo featuring method man and redman	
2000-01-08	35	46	3	g'd up	snoop dogg presents tha eastsidaz	
2000-01-08	36	33	6	notorious b.i.g.	the notorious b.i.g. featuring puff daddy & lil' kim	
2000-01-08	37	36	10	nastradamus	nas	
2000-01-08	38	37	5	do it again (put ya hands up)	jay-z featuring beanie sigel & amil	
2000-01-08	39	39	5	what's my name	dmx	
2000-01-08	40	34	22	bling bling	b.g. featuring baby, turk, mannie fresh, juvenile & lil' wayne	
2000-01-08	41	45	5	love is blind	eve featuring faith evans	
2000-01-08	42	35	30	vivrant thing	q-tip	
2000-01-08	43	42	17	stay the night	imx	
2000-01-08	44	44	6	u understand	juvenile	
2000-01-08	45	48	24	down bottom	drag-on & juvenile	
2000-01-08	46	40	28	love you like i did	112	
2000-01-08	47	41	40	beauty	dru hill	
2000-01-08	48	43	12	still in my heart	tracie spencer	Capitol
2000-01-08	49	49	39	quiet storm	mobb deep	
2000-01-08	50	50	4	forgot about dre	dr. dre featuring eminem	
2000-01-15	1	1	14	hot boyz	missy "misdemeanor" elliott featuring nas, eve & q-tip	
2000-01-15	2	2	21	u know what's up	donell jones	
2000-01-15	3	4	15	he can't love u	jagged edge	
2000-01-15	4	3	19	24/7	kevon edmonds	
2000-01-15	5	5	16	get it on tonite	montell jordan	
2000-01-15	6	6	12	dancin'	guy	
2000-01-15	7	8	21	if you love me	mint condition	
2000-01-15	8	7	26	get gone	ideal	
2000-01-15	9	10	10	caught out there	kelis	
2000-01-15	10	11	22	back at one	brian mcknight	
2000-01-15	11	12	33	spend my life with you	eric benet featuring tamia	
2000-01-15	12	14	7	say my name	destiny's child	Columbia
2000-01-15	13	9	15	deep inside	mary j. blige	
2000-01-15	14	17	14	you can do it	ice cube featuring mack 10 & ms. toi	
2000-01-15	15	15	11	none of ur friends business	ginuwine	
2000-01-15	16	20	18	no more rain (in this cloud)	angie stone	
2000-01-15	17	16	10	got to get it	sisqo featuring make it hot	
2000-01-15	18	25	18	i wanna know	joe	
2000-01-15	19	19	16	4, 5, 6	sole featuring jt money & kandi	
2000-01-15	20	18	11	one night stand	j-shin featuring latocha scott	
2000-01-15	21	21	30	we can't be friends	deborah cox with r.l.	
2000-01-15	22	23	19	give you what you want (fa sure)	chico debarge	
2000-01-15	23	13	26	my love is your love	whitney houston	Arista
2000-01-15	24	24	13	tha block is hot	lil' wayne featuring juvenile & b.g.	
2000-01-15	25	31	34	back that thang up	juvenile featuring mannie fresh & lil' wayne	
2000-01-15	26	28	16	bring it all to me	blaque	
2000-01-15	27	26	7	thank god i found you	mariah carey featuring joe & 98 degrees	
2000-01-15	28	22	19	15 minutes	marc nelson	
2000-01-15	29	29	11	the best man i can be	ginuwine, r.l., tyrese, case	
2000-01-15	30	38	6	do it again (put ya hands up)	jay-z featuring beanie sigel & amil	
2000-01-15	31	33	8	breathe and stop	q-tip	
2000-01-15	32	27	20	got your money	ol' dirty bastard featuring kelis	
2000-01-15	33	39	6	what's my name	dmx	
2000-01-15	34	41	6	love is blind	eve featuring faith evans	
2000-01-15	35	36	7	notorious b.i.g.	the notorious b.i.g. featuring puff daddy & lil' kim	
2000-01-15	36	40	23	bling bling	b.g. featuring baby, turk, mannie fresh, juvenile & lil' wayne	
2000-01-15	37	42	31	vivrant thing	q-tip	
2000-01-15	38	32	13	the greatest romance ever sold	prince	
2000-01-15	39	30	5	i like it	sammie	
2000-01-15	40	35	4	g'd up	snoop dogg presents tha eastsidaz	
2000-01-15	41	37	11	nastradamus	nas	
2000-01-15	42	47	41	beauty	dru hill	
2000-01-15	43	34	11	left & right	d'angelo featuring method man and redman	
2000-01-15	44	44	7	u understand	juvenile	
2000-01-15	45	46	29	love you like i did	112	
2000-01-15	46	48	13	still in my heart	tracie spencer	Capitol
2000-01-15	47	45	25	down bottom	drag-on & juvenile	
2000-01-15	48	43	18	stay the night	imx	
2000-01-15	49	50	5	forgot about dre	dr. dre featuring eminem	
2000-01-15	50	49	40	quiet storm	mobb deep	
2000-01-22	1	1	15	hot boyz	missy "misdemeanor" elliott featuring nas, eve & q-tip	
2000-01-22	2	2	22	u know what's up	donell jones	
2000-01-22	3	3	16	he can't love u	jagged edge	
2000-01-22	4	5	17	get it on tonite	montell jordan	
2000-01-22	5	4	20	24/7	kevon edmonds	
2000-01-22	6	12	8	say my name	destiny's child	Columbia
2000-01-22	7	6	13	dancin'	guy	
2000-01-22	8	7	22	if you love me	mint condition	
2000-01-22	9	18	19	i wanna know	joe	
2000-01-22	10	15	12	none of ur friends business	ginuwine	
2000-01-22	11	16	19	no more rain (in this cloud)	angie stone	
2000-01-22	12	8	27	get gone	ideal	
2000-01-22	13	13	16	deep inside	mary j. blige	
2000-01-22	14	17	11	got to get it	sisqo featuring make it hot	
2000-01-22	15	10	23	back at one	brian mcknight	
2000-01-22	16	9	11	caught out there	kelis	
2000-01-22	17	34	7	love is blind	eve featuring faith evans	
2000-01-22	18	26	17	bring it all to me	blaque	
2000-01-22	19	30	7	do it again (put ya hands up)	jay-z featuring beanie sigel & amil	
2000-01-22	20	20	12	one night stand	j-shin featuring latocha scott	
2000-01-22	21	31	9	breathe and stop	q-tip	
2000-01-22	22	27	8	thank god i found you	mariah carey featuring joe & 98 degrees	
2000-01-22	23	53	3	untitled (how does it feel)	d'angelo	
2000-01-22	24	11	34	spend my life with you	eric benet featuring tamia	
2000-01-22	25	29	12	the best man i can be	ginuwine, r.l., tyrese, case	
2000-01-22	26	14	15	you can do it	ice cube featuring mack 10 & ms. toi	
2000-01-22	27	24	14	tha block is hot	lil' wayne featuring juvenile & b.g.	
2000-01-22	28	33	7	what's my name	dmx	
2000-01-22	29	25	35	back that thang up	juvenile featuring mannie fresh & lil' wayne	
2000-01-22	30	54	4	thong song	sisqo	
2000-01-22	31	21	31	we can't be friends	deborah cox with r.l.	
2000-01-22	32	22	20	give you what you want (fa sure)	chico debarge	
2000-01-22	33	49	6	forgot about dre	dr. dre featuring eminem	
2000-01-22	34	35	8	notorious b.i.g.	the notorious b.i.g. featuring puff daddy & lil' kim	
2000-01-22	35	44	8	u understand	juvenile	
2000-01-22	36	19	17	4, 5, 6	sole featuring jt money & kandi	
2000-01-22	37	40	5	g'd up	snoop dogg presents tha eastsidaz	
2000-01-22	38	28	20	15 minutes	marc nelson	
2000-01-22	39	42	42	beauty	dru hill	
2000-01-22	40	39	6	i like it	sammie	
2000-01-22	41	23	27	my love is your love	whitney houston	Arista
2000-01-22	42	37	32	vivrant thing	q-tip	
2000-01-22	43	32	21	got your money	ol' dirty bastard featuring kelis	
2000-01-22	44	41	12	nastradamus	nas	
2000-01-22	45	36	24	bling bling	b.g. featuring baby, turk, mannie fresh, juvenile & lil' wayne	
2000-01-22	46	38	14	the greatest romance ever sold	prince	
2000-01-22	47	69	3	i don't wanna	aaliyah	
2000-01-22	48	50	41	quiet storm	mobb deep	
2000-01-22	49	45	30	love you like i did	112	
2000-01-22	50	46	14	still in my heart	tracie spencer	Capitol
2000-01-29	1	1	16	hot boyz	missy "misdemeanor" elliott featuring nas, eve & q-tip	
2000-01-29	2	2	23	u know what's up	donell jones	
2000-01-29	3	3	17	he can't love u	jagged edge	
2000-01-29	4	4	18	get it on tonite	montell jordan	
2000-01-29	5	6	9	say my name	destiny's child	Columbia
2000-01-29	6	9	20	i wanna know	joe	
2000-01-29	7	10	13	none of ur friends business	ginuwine	
2000-01-29	8	5	21	24/7	kevon edmonds	
2000-01-29	9	23	4	untitled (how does it feel)	d'angelo	
2000-01-29	10	11	20	no more rain (in this cloud)	angie stone	
2000-01-29	11	17	8	love is blind	eve featuring faith evans	
2000-01-29	12	14	12	got to get it	sisqo featuring make it hot	
2000-01-29	13	8	23	if you love me	mint condition	
2000-01-29	14	7	14	dancin'	guy	
2000-01-29	15	22	9	thank god i found you	mariah carey featuring joe & 98 degrees	
2000-01-29	16	13	17	deep inside	mary j. blige	
2000-01-29	17	18	18	bring it all to me	blaque	
2000-01-29	18	19	8	do it again (put ya hands up)	jay-z featuring beanie sigel & amil	
2000-01-29	19	15	24	back at one	brian mcknight	
2000-01-29	20	20	13	one night stand	j-shin featuring latocha scott	
2000-01-29	21	21	10	breathe and stop	q-tip	
2000-01-29	22	12	28	get gone	ideal	
2000-01-29	23	28	8	what's my name	dmx	
