1974-01-12	45	34	17	the love i lost (part 1)	harold melvin and the blue notes	
1974-01-12	46	40	11	mango meat	mandrill	
1974-01-12	47	59	3	wang dang doodle	the pointer sisters	
1974-01-12	48	62	4	i'll be the other woman	the soul children	
1974-01-12	49	33	15	cheaper to keep her	johnnie taylor	
1974-01-12	50	46	14	i wanna know your name	the intruders	
1974-01-12	51	45	9	feel good	rufus	
1974-01-12	52	70	5	i will	ruby winters	
1974-01-12	53	56	7	it may be winter outside, (but in my heart it's spring)	love unlimited	
1974-01-12	54	51	10	come live with me	ray charles	
1974-01-12	55	64	7	give me just another day	the miracles	
1974-01-12	56	42	11	me and baby brother	war	
1974-01-12	57	61	3	if it's in you to do wrong	the impressions	
1974-01-12	58	66	6	no time to burn	black heat	
1974-01-12	59	69	5	if that's the way you want it	skylark	
1974-01-12	60	73	2	a mother for my children	the whispers	
1974-01-12	61	65	10	getting together	brothers guiding light	
1974-01-12	62	68	7	i can't break away	chuck jackson	
1974-01-12	63	72	6	for the good times-part i	seventh wonder	
1974-01-12	64	58	14	what do you want me to do	lou courtney	
1974-01-12	65	74	2	the first time we met	independents	
1974-01-12	66	75	6	i'd rather be (blind, cripple & crazy)	o.v. wright	
1974-01-12	67	81	4	funky music part i	thomas east	
1974-01-12	68	88	3	there's got to be rain in your life (to appreciate the sunshine)	dorothy norwood	
1974-01-12	69	78	2	that's what the blues is all about	albert king	
1974-01-12	70	NEW	1	you're so unique	billy preston	
1974-01-12	71	63	11	somebody's been enjoying my home	don covay	
1974-01-12	72	76	6	talking about the boss and i	harmon bethea	
1974-01-12	73	82	4	come little children	donny hathaway	
1974-01-12	74	79	4	so tied up	sam dees	
1974-01-12	75	NEW	1	we're getting careless with our love	johnnie taylor	
1974-01-12	76	85	4	flashback	the 5th dimension	
1974-01-12	77	83	4	fool's hall of fame	ike lovely	
1974-01-12	78	91	2	i told you so	the delfonics	
1974-01-12	79	84	4	i had a talk with my man	inez foxx	
1974-01-12	80	77	6	know what you're doing when you leave	roshell anderson	
1974-01-12	81	90	3	love epidemic	the trammps	
1974-01-12	82	95	3	i need someone	linda perry	
1974-01-12	83	86	4	baby i love you	benny johnson	
1974-01-12	84	87	4	peek-a-boo	darren green	
1974-01-12	85	93	3	witch doctor bump	the chubukos	
1974-01-12	86	94	3	talk to the rain	spring	
1974-01-12	87	80	6	you're my desire	four mints	
1974-01-12	88	96	2	sweet dan	betty everett	
1974-01-12	89	98	2	get your thing together	annette snell	
1974-01-12	90	NEW	1	i wish it was me	tyrone davis	
1974-01-12	91	97	2	let them talk	z.z. hill	
1974-01-12	92	NEW	1	he didn't know (he kept on talking)	garland green	
1974-01-12	93	NEW	1	that's the sound that lonely makes	tavares	
1974-01-12	94	99	2	you're too good to be true	creative source	
1974-01-12	95	100	2	so much confusion	king floyd	
1974-01-12	96	NEW	1	if it were left up to me	sly & the family stone	
1974-01-12	97	NEW	1	alfredo	sylvia (r&b)	
1974-01-12	98	NEW	1	don't nobody live here (by the name of fool)	denise lasalle	
1974-01-12	99	NEW	1	i'll be sweeter tomorrow	the escorts	
1974-01-12	100	NEW	1	wish i had a girl like you	little beaver	
1974-01-19	1	2	9	i've got to use my imagination	gladys knight and the pips	
1974-01-19	2	3	9	livin' for you	al green	
1974-01-19	3	1	10	until you come back to me (that's what i'm gonna do)	aretha franklin	
1974-01-19	4	8	6	let your hair down	the temptations	
1974-01-19	5	4	11	stoned to the bone - part 1	james brown	
1974-01-19	6	10	6	what it comes down to	the isley brothers	
1974-01-19	7	5	13	this time i'm gone for good	bobby "blue" bland	
1974-01-19	8	12	5	put your hands together	the o'jays	
1974-01-19	9	9	8	i miss you	the dells	
1974-01-19	10	13	7	trying to hold on to my woman	lamont dozier	
1974-01-19	11	7	11	baby come close	smokey robinson	
1974-01-19	12	6	11	living for the city	stevie wonder	
1974-01-19	13	18	8	jungle boogie	kool & the gang	
1974-01-19	14	15	7	sexy mama	moments	
1974-01-19	15	21	8	power of love	jerry butler	
1974-01-19	16	11	14	show and tell	al wilson	
1974-01-19	17	19	9	can this be real	natural four	
1974-01-19	18	22	6	"joy" pt. i	isaac hayes	
1974-01-19	19	30	4	boogie down	eddie kendricks	
1974-01-19	20	16	8	can't say nothin'	curtis mayfield	
1974-01-19	21	29	6	i like to live the love	b.b. king	
1974-01-19	22	20	9	soft soul boogie woogie	wilson pickett	
1974-01-19	23	14	14	if you're ready (come go with me)	the staple singers	
1974-01-19	24	17	15	rockin' roll baby	the stylistics	
1974-01-19	25	38	6	love's theme	love unlimited orchestra	
1974-01-19	26	23	11	i'm the midnight special	clarence carter	
1974-01-19	27	32	8	quick, fast, in a hurry	new york city	
1974-01-19	28	33	6	stop to start	blue magic	
1974-01-19	29	25	14	never, never gonna give ya up	barry white	
1974-01-19	30	36	7	wish that you were mine	the manhattans	
1974-01-19	31	37	7	soul power 74 (part i)	maceo and the macks	
1974-01-19	32	24	12	what can i tell her	timmy thomas	
1974-01-19	33	48	5	i'll be the other woman	the soul children	
1974-01-19	34	28	11	both ends against the middle	jackie moore	
1974-01-19	35	44	4	last time i saw him	diana ross	
1974-01-19	36	40	8	i've got to break away	baby washington	
1974-01-19	37	26	12	i found sunshine	the chi-lites	
1974-01-19	38	47	4	wang dang doodle	the pointer sisters	
1974-01-19	39	42	9	(i'd know you) anywhere	ashford & simpson	
1974-01-19	40	27	12	come get to this	marvin gaye	
1974-01-19	41	31	12	river	joe simon	
1974-01-19	42	39	7	what is hip?	tower of power	
1974-01-19	43	34	11	keep your head to the sky	earth, wind & fire	
1974-01-19	44	35	15	stormy monday	latimore	
1974-01-19	45	41	13	you're sweet, you're fine, you're everything	tomorrow's promise	
1974-01-19	46	43	12	it's all over	the independents	
1974-01-19	47	53	8	it may be winter outside, (but in my heart it's spring)	love unlimited	
1974-01-19	48	69	3	that's what the blues is all about	albert king	
1974-01-19	49	70	2	you're so unique	billy preston	
1974-01-19	50	52	6	i will	ruby winters	
1974-01-19	51	68	4	there's got to be rain in your life (to appreciate the sunshine)	dorothy norwood	
1974-01-19	52	60	3	a mother for my children	the whispers	
1974-01-19	53	58	7	no time to burn	black heat	
1974-01-19	54	55	8	give me just another day	the miracles	
1974-01-19	55	57	4	if it's in you to do wrong	the impressions	
1974-01-19	56	59	6	if that's the way you want it	skylark	
1974-01-19	57	65	3	the first time we met	independents	
1974-01-19	58	63	7	for the good times-part i	seventh wonder	
1974-01-19	59	50	15	i wanna know your name	the intruders	
1974-01-19	60	51	10	feel good	rufus	
1974-01-19	61	75	2	we're getting careless with our love	johnnie taylor	
1974-01-19	62	66	7	i'd rather be (blind, cripple & crazy)	o.v. wright	
1974-01-19	63	67	5	funky music part i	thomas east	
1974-01-19	64	61	11	getting together	brothers guiding light	
1974-01-19	65	56	12	me and baby brother	war	
1974-01-19	66	62	8	i can't break away	chuck jackson	
1974-01-19	67	72	7	talking about the boss and i	harmon bethea	
1974-01-19	68	85	4	witch doctor bump	the chubukos	
1974-01-19	69	78	3	i told you so	the delfonics	
1974-01-19	70	NEW	1	mighty love - pt. 1	the spinners	
1974-01-19	71	73	5	come little children	donny hathaway	
1974-01-19	72	NEW	1	you sure love to ball	marvin gaye	
1974-01-19	73	74	5	so tied up	sam dees	
1974-01-19	74	90	2	i wish it was me	tyrone davis	
1974-01-19	75	76	5	flashback	the 5th dimension	
1974-01-19	76	77	5	fool's hall of fame	ike lovely	
1974-01-19	77	79	5	i had a talk with my man	inez foxx	
1974-01-19	78	82	4	i need someone	linda perry	
1974-01-19	79	81	4	love epidemic	the trammps	
1974-01-19	80	86	4	talk to the rain	spring	
1974-01-19	81	83	5	baby i love you	benny johnson	
1974-01-19	82	88	3	sweet dan	betty everett	
1974-01-19	83	96	2	if it were left up to me	sly & the family stone	
1974-01-19	84	46	12	mango meat	mandrill	
1974-01-19	85	89	3	get your thing together	annette snell	
1974-01-19	86	93	2	that's the sound that lonely makes	tavares	
1974-01-19	87	92	2	he didn't know (he kept on talking)	garland green	
1974-01-19	88	84	5	peek-a-boo	darren green	
1974-01-19	89	91	3	let them talk	z.z. hill	
1974-01-19	90	NEW	1	love song	mandrill	
1974-01-19	91	94	3	you're too good to be true	creative source	
1974-01-19	92	97	2	alfredo	sylvia (r&b)	
1974-01-19	93	100	2	wish i had a girl like you	little beaver	
1974-01-19	94	98	2	don't nobody live here (by the name of fool)	denise lasalle	
1974-01-19	95	95	3	so much confusion	king floyd	
1974-01-19	96	99	2	i'll be sweeter tomorrow	the escorts	
1974-01-19	97	NEW	1	i just can't get you out of my mind	four tops	
1974-01-19	98	NEW	1	homely girl	the chi-lites	
1974-01-19	99	NEW	1	sing a sad song	percy & them	
1974-01-19	100	NEW	1	thanks dad pt. 1	joe quarterman	
1974-01-26	1	2	10	livin' for you	al green	
1974-01-26	2	4	7	let your hair down	the temptations	
1974-01-26	3	1	10	i've got to use my imagination	gladys knight and the pips	
1974-01-26	4	8	6	put your hands together	the o'jays	
1974-01-26	5	6	7	what it comes down to	the isley brothers	
1974-01-26	6	10	8	trying to hold on to my woman	lamont dozier	
1974-01-26	7	13	9	jungle boogie	kool & the gang	
1974-01-26	8	9	9	i miss you	the dells	
1974-01-26	9	3	11	until you come back to me (that's what i'm gonna do)	aretha franklin	
1974-01-26	10	14	8	sexy mama	moments	
1974-01-26	11	19	5	boogie down	eddie kendricks	
1974-01-26	12	5	12	stoned to the bone - part 1	james brown	
1974-01-26	13	18	7	"joy" pt. i	isaac hayes	
1974-01-26	14	17	10	can this be real	natural four	
1974-01-26	15	15	9	power of love	jerry butler	
1974-01-26	16	7	14	this time i'm gone for good	bobby "blue" bland	
1974-01-26	17	21	7	i like to live the love	b.b. king	
1974-01-26	18	11	12	baby come close	smokey robinson	
1974-01-26	19	25	7	love's theme	love unlimited orchestra	
1974-01-26	20	12	12	living for the city	stevie wonder	
1974-01-26	21	16	15	show and tell	al wilson	
1974-01-26	22	20	9	can't say nothin'	curtis mayfield	
1974-01-26	23	27	9	quick, fast, in a hurry	new york city	
1974-01-26	24	28	7	stop to start	blue magic	
1974-01-26	25	23	15	if you're ready (come go with me)	the staple singers	
1974-01-26	26	24	16	rockin' roll baby	the stylistics	
1974-01-26	27	33	6	i'll be the other woman	the soul children	
1974-01-26	28	35	5	last time i saw him	diana ross	
1974-01-26	29	31	8	soul power 74 (part i)	maceo and the macks	
1974-01-26	30	30	8	wish that you were mine	the manhattans	
1974-01-26	31	22	10	soft soul boogie woogie	wilson pickett	
1974-01-26	32	36	9	i've got to break away	baby washington	
1974-01-26	33	26	12	i'm the midnight special	clarence carter	
1974-01-26	34	38	5	wang dang doodle	the pointer sisters	
1974-01-26	35	29	15	never, never gonna give ya up	barry white	
1974-01-26	36	49	3	you're so unique	billy preston	
1974-01-26	37	39	10	(i'd know you) anywhere	ashford & simpson	
1974-01-26	38	32	13	what can i tell her	timmy thomas	
1974-01-26	39	48	4	that's what the blues is all about	albert king	
1974-01-26	40	34	12	both ends against the middle	jackie moore	
1974-01-26	41	37	13	i found sunshine	the chi-lites	
1974-01-26	42	40	13	come get to this	marvin gaye	
1974-01-26	43	47	9	it may be winter outside, (but in my heart it's spring)	love unlimited	
1974-01-26	44	57	4	the first time we met	independents	
1974-01-26	45	50	7	i will	ruby winters	
1974-01-26	46	51	5	there's got to be rain in your life (to appreciate the sunshine)	dorothy norwood	
1974-01-26	47	52	4	a mother for my children	the whispers	
1974-01-26	48	55	5	if it's in you to do wrong	the impressions	
1974-01-26	49	42	8	what is hip?	tower of power	
1974-01-26	50	61	3	we're getting careless with our love	johnnie taylor	
1974-01-26	51	54	9	give me just another day	the miracles	
1974-01-26	52	43	12	keep your head to the sky	earth, wind & fire	
1974-01-26	53	44	16	stormy monday	latimore	
1974-01-26	54	70	2	mighty love - pt. 1	the spinners	
1974-01-26	55	56	7	if that's the way you want it	skylark	
1974-01-26	56	58	8	for the good times-part i	seventh wonder	
1974-01-26	57	62	8	i'd rather be (blind, cripple & crazy)	o.v. wright	
1974-01-26	58	53	8	no time to burn	black heat	
1974-01-26	59	69	4	i told you so	the delfonics	
1974-01-26	60	72	2	you sure love to ball	marvin gaye	
1974-01-26	61	63	6	funky music part i	thomas east	
1974-01-26	62	41	13	river	joe simon	
1974-01-26	63	67	8	talking about the boss and i	harmon bethea	
1974-01-26	64	74	3	i wish it was me	tyrone davis	
1974-01-26	65	68	5	witch doctor bump	the chubukos	
1974-01-26	66	45	14	you're sweet, you're fine, you're everything	tomorrow's promise	
1974-01-26	67	46	13	it's all over	the independents	
1974-01-26	68	98	2	homely girl	the chi-lites	
1974-01-26	69	73	6	so tied up	sam dees	
1974-01-26	70	71	6	come little children	donny hathaway	
1974-01-26	71	86	3	that's the sound that lonely makes	tavares	
1974-01-26	72	76	6	fool's hall of fame	ike lovely	
1974-01-26	73	78	5	i need someone	linda perry	
1974-01-26	74	77	6	i had a talk with my man	inez foxx	
1974-01-26	75	79	5	love epidemic	the trammps	
1974-01-26	76	83	3	if it were left up to me	sly & the family stone	
1974-01-26	77	82	4	sweet dan	betty everett	
1974-01-26	78	75	6	flashback	the 5th dimension	
1974-01-26	79	80	5	talk to the rain	spring	
1974-01-26	80	81	6	baby i love you	benny johnson	
1974-01-26	81	85	4	get your thing together	annette snell	
1974-01-26	82	97	2	i just can't get you out of my mind	four tops	
1974-01-26	83	90	2	love song	mandrill	
1974-01-26	84	87	3	he didn't know (he kept on talking)	garland green	
1974-01-26	85	89	4	let them talk	z.z. hill	
1974-01-26	86	94	3	don't nobody live here (by the name of fool)	denise lasalle	
1974-01-26	87	92	3	alfredo	sylvia (r&b)	
1974-01-26	88	NEW	1	thanks for saving my life	billy paul	
1974-01-26	89	91	4	you're too good to be true	creative source	
1974-01-26	90	NEW	1	it's been a long time	the new birth	
1974-01-26	91	NEW	1	lookin' for a love	bobby womack	
1974-01-26	92	93	3	wish i had a girl like you	little beaver	
1974-01-26	93	96	3	i'll be sweeter tomorrow	the escorts	
1974-01-26	94	NEW	1	through the love in my heart	the sylvers	
1974-01-26	95	99	2	sing a sad song	percy & them	
1974-01-26	96	NEW	1	life is a song worth singing	johnny mathis	
1974-01-26	97	95	4	so much confusion	king floyd	
1974-01-26	98	100	2	thanks dad pt. 1	joe quarterman	
1974-01-26	99	NEW	1	just don't want to be lonely	the main ingredient	
1974-01-26	100	NEW	1	soul march	the fatback band	
1974-02-02	1	2	8	let your hair down	the temptations	
1974-02-02	2	4	7	put your hands together	the o'jays	
1974-02-02	3	1	11	livin' for you	al green	
1974-02-02	4	11	6	boogie down	eddie kendricks	
1974-02-02	5	7	10	jungle boogie	kool & the gang	
1974-02-02	6	6	9	trying to hold on to my woman	lamont dozier	
1974-02-02	7	5	8	what it comes down to	the isley brothers	
1974-02-02	8	10	9	sexy mama	moments	
1974-02-02	9	13	8	"joy" pt. i	isaac hayes	
1974-02-02	10	14	11	can this be real	natural four	
1974-02-02	11	3	11	i've got to use my imagination	gladys knight and the pips	
1974-02-02	12	8	10	i miss you	the dells	
1974-02-02	13	17	8	i like to live the love	b.b. king	
1974-02-02	14	9	12	until you come back to me (that's what i'm gonna do)	aretha franklin	
1974-02-02	15	19	8	love's theme	love unlimited orchestra	
1974-02-02	16	12	13	stoned to the bone - part 1	james brown	
1974-02-02	17	15	10	power of love	jerry butler	
1974-02-02	18	28	6	last time i saw him	diana ross	
1974-02-02	19	27	7	i'll be the other woman	the soul children	
1974-02-02	20	18	13	baby come close	smokey robinson	
1974-02-02	21	23	10	quick, fast, in a hurry	new york city	
1974-02-02	22	24	8	stop to start	blue magic	
1974-02-02	23	39	5	that's what the blues is all about	albert king	
1974-02-02	24	20	13	living for the city	stevie wonder	
1974-02-02	25	29	9	soul power 74 (part i)	maceo and the macks	
1974-02-02	26	30	9	wish that you were mine	the manhattans	
1974-02-02	27	21	16	show and tell	al wilson	
1974-02-02	28	16	15	this time i'm gone for good	bobby "blue" bland	
1974-02-02	29	34	6	wang dang doodle	the pointer sisters	
1974-02-02	30	36	4	you're so unique	billy preston	
1974-02-02	31	22	10	can't say nothin'	curtis mayfield	
1974-02-02	32	32	10	i've got to break away	baby washington	
1974-02-02	33	25	16	if you're ready (come go with me)	the staple singers	
1974-02-02	34	44	5	the first time we met	independents	
1974-02-02	35	26	17	rockin' roll baby	the stylistics	
1974-02-02	36	50	4	we're getting careless with our love	johnnie taylor	
1974-02-02	37	46	6	there's got to be rain in your life (to appreciate the sunshine)	dorothy norwood	
1974-02-02	38	31	11	soft soul boogie woogie	wilson pickett	
1974-02-02	39	54	3	mighty love - pt. 1	the spinners	
1974-02-02	40	43	10	it may be winter outside, (but in my heart it's spring)	love unlimited	
1974-02-02	41	47	5	a mother for my children	the whispers	
1974-02-02	42	45	8	i will	ruby winters	
1974-02-02	43	37	11	(i'd know you) anywhere	ashford & simpson	
1974-02-02	44	48	6	if it's in you to do wrong	the impressions	
1974-02-02	45	60	3	you sure love to ball	marvin gaye	
1974-02-02	46	33	13	i'm the midnight special	clarence carter	
1974-02-02	47	51	10	give me just another day	the miracles	
1974-02-02	48	64	4	i wish it was me	tyrone davis	
1974-02-02	49	35	16	never, never gonna give ya up	barry white	
1974-02-02	50	57	9	i'd rather be (blind, cripple & crazy)	o.v. wright	
1974-02-02	51	56	9	for the good times-part i	seventh wonder	
1974-02-02	52	59	5	i told you so	the delfonics	
1974-02-02	53	65	6	witch doctor bump	the chubukos	
1974-02-02	54	68	3	homely girl	the chi-lites	
1974-02-02	55	71	4	that's the sound that lonely makes	tavares	
1974-02-02	56	61	7	funky music part i	thomas east	
1974-02-02	57	40	13	both ends against the middle	jackie moore	
1974-02-02	58	58	9	no time to burn	black heat	
1974-02-02	59	63	9	talking about the boss and i	harmon bethea	
1974-02-02	60	38	14	what can i tell her	timmy thomas	
1974-02-02	61	55	8	if that's the way you want it	skylark	
1974-02-02	62	41	14	i found sunshine	the chi-lites	
1974-02-02	63	42	14	come get to this	marvin gaye	
1974-02-02	64	49	9	what is hip?	tower of power	
1974-02-02	65	82	3	i just can't get you out of my mind	four tops	
1974-02-02	66	76	4	if it were left up to me	sly & the family stone	
1974-02-02	67	69	7	so tied up	sam dees	
1974-02-02	68	81	5	get your thing together	annette snell	
1974-02-02	69	70	7	come little children	donny hathaway	
1974-02-02	70	73	6	i need someone	linda perry	
1974-02-02	71	77	5	sweet dan	betty everett	
1974-02-02	72	87	4	alfredo	sylvia (r&b)	
1974-02-02	73	91	2	lookin' for a love	bobby womack	
1974-02-02	74	79	6	talk to the rain	spring	
1974-02-02	75	90	2	it's been a long time	the new birth	
1974-02-02	76	83	3	love song	mandrill	
1974-02-02	77	88	2	thanks for saving my life	billy paul	
1974-02-02	78	80	7	baby i love you	benny johnson	
1974-02-02	79	75	6	love epidemic	the trammps	
1974-02-02	80	52	13	keep your head to the sky	earth, wind & fire	
1974-02-02	81	72	7	fool's hall of fame	ike lovely	
1974-02-02	82	86	4	don't nobody live here (by the name of fool)	denise lasalle	
1974-02-02	83	84	4	he didn't know (he kept on talking)	garland green	
1974-02-02	84	85	5	let them talk	z.z. hill	
1974-02-02	85	94	2	through the love in my heart	the sylvers	
1974-02-02	86	NEW	1	keep it in the family	leon haywood	
1974-02-02	87	74	7	i had a talk with my man	inez foxx	
1974-02-02	88	89	5	you're too good to be true	creative source	
1974-02-02	89	92	4	wish i had a girl like you	little beaver	
1974-02-02	90	NEW	1	same beat - part 1	fred wesley & the j.b.'s	
1974-02-02	91	96	2	life is a song worth singing	johnny mathis	
1974-02-02	92	93	4	i'll be sweeter tomorrow	the escorts	
1974-02-02	93	98	3	thanks dad pt. 1	joe quarterman	
1974-02-02	94	95	3	sing a sad song	percy & them	
1974-02-02	95	99	2	just don't want to be lonely	the main ingredient	
1974-02-02	96	NEW	1	loving you	johnny nash	
