1960-02-22	8	11	2	the theme from "a summer place"	percy faith and his orchestra	
1960-02-22	9	13	2	what in the world's come over you	jack scott	Top Rank 2028
1960-02-22	10	7	18	you got what it takes	marv johnson	United Artists 185
1960-02-22	11	12	12	fannie mae	buster brown	Fire 1008
1960-02-22	12	22	2	lady luck	lloyd price and his orchestra	ABC-Para 10075
1960-02-22	13	5	10	i'll take care of you	bobby bland	Duke 314
1960-02-22	14	8	13	talk that talk	jackie wilson	
1960-02-22	15	16	2	beyond the sea	bobby darin	Atco 6158
1960-02-22	16	23	2	wild one	bobby rydell	Cameo 171
1960-02-22	17	14	13	smokie - part 2	bill black's combo	Hi 2018
1960-02-22	18	15	12	let them talk	little willie john	King 5274
1960-02-22	19	19	2	(do the) mashed potatoes (part 1)	nat kendrick and the swans	
1960-02-22	20	18	5	not one minute more	della reese	RCA Victor 7644
1960-02-22	21	21	4	the big hurt	miss toni fisher	Signet 275
1960-02-22	22	NEW	1	i'll go crazy	james brown and the famous flames	Federal 12369
1960-02-22	23	25	6	shimmy, shimmy, ko-ko-bop	little anthony and the imperials	End 1060
1960-02-22	24	29	6	go, jimmy, go	jimmy clanton	Ace 575
1960-02-22	25	RE	5	way down yonder in new orleans	freddie cannon	
1960-02-22	26	17	3	don't let the sun catch you cryin'	ray charles	Atlantic 2047
1960-02-22	27	RE	5	what about us	the coasters	Atco 6153
1960-02-22	28	20	17	the clouds	the spacemen	Alton 254
1960-02-22	29	24	7	why	frankie avalon	Chancellor 1045
1960-02-22	30	26	6	it's time to cry	paul anka	ABC-Para 10064
1960-02-29	1	1	6	baby (you've got what it takes)	dinah washington & brook benton	Mercury 71565
1960-02-29	2	6	6	money (that's what i want)	barrett strong	Anna 1111
1960-02-29	3	12	3	lady luck	lloyd price and his orchestra	ABC-Para 10075
1960-02-29	4	2	7	sweet sixteen	b.b. king	
1960-02-29	5	4	5	handy man	jimmy jones	Cub 9049
1960-02-29	6	7	9	running bear	johnny preston	Mercury 71474
1960-02-29	7	3	5	just a little bit	rosco gordon	
1960-02-29	8	8	3	the theme from "a summer place"	percy faith and his orchestra	
1960-02-29	9	11	13	fannie mae	buster brown	Fire 1008
1960-02-29	10	13	11	i'll take care of you	bobby bland	Duke 314
1960-02-29	11	5	7	teen angel	mark dinning	MGM 12845
1960-02-29	12	NEW	1	this magic moment	the drifters	Atlantic 2050
1960-02-29	13	17	14	smokie - part 2	bill black's combo	Hi 2018
1960-02-29	14	23	7	shimmy, shimmy, ko-ko-bop	little anthony and the imperials	End 1060
1960-02-29	15	19	3	(do the) mashed potatoes (part 1)	nat kendrick and the swans	
1960-02-29	16	9	3	what in the world's come over you	jack scott	Top Rank 2028
1960-02-29	17	18	13	let them talk	little willie john	King 5274
1960-02-29	18	22	2	i'll go crazy	james brown and the famous flames	Federal 12369
1960-02-29	19	14	14	talk that talk	jackie wilson	
1960-02-29	20	10	19	you got what it takes	marv johnson	United Artists 185
1960-02-29	21	16	3	wild one	bobby rydell	Cameo 171
1960-02-29	22	21	5	the big hurt	miss toni fisher	Signet 275
1960-02-29	23	20	6	not one minute more	della reese	RCA Victor 7644
1960-02-29	24	15	3	beyond the sea	bobby darin	Atco 6158
1960-02-29	25	28	18	the clouds	the spacemen	Alton 254
1960-02-29	26	24	7	go, jimmy, go	jimmy clanton	Ace 575
1960-02-29	27	26	4	don't let the sun catch you cryin'	ray charles	Atlantic 2047
1960-02-29	28	27	6	what about us	the coasters	Atco 6153
1960-02-29	29	NEW	1	harbor lights	the platters	Mercury 71563
1960-02-29	30	RE	3	how about that	dee clark	Abner 1032
1960-03-07	1	1	7	baby (you've got what it takes)	dinah washington & brook benton	Mercury 71565
1960-03-07	2	2	7	money (that's what i want)	barrett strong	Anna 1111
1960-03-07	3	3	4	lady luck	lloyd price and his orchestra	ABC-Para 10075
1960-03-07	4	5	6	handy man	jimmy jones	Cub 9049
1960-03-07	5	12	2	this magic moment	the drifters	Atlantic 2050
1960-03-07	6	8	4	the theme from "a summer place"	percy faith and his orchestra	
1960-03-07	7	16	4	what in the world's come over you	jack scott	Top Rank 2028
1960-03-07	8	7	6	just a little bit	rosco gordon	
1960-03-07	9	4	8	sweet sixteen	b.b. king	
1960-03-07	10	15	4	(do the) mashed potatoes (part 1)	nat kendrick and the swans	
1960-03-07	11	9	14	fannie mae	buster brown	Fire 1008
1960-03-07	12	20	20	you got what it takes	marv johnson	United Artists 185
1960-03-07	13	10	12	i'll take care of you	bobby bland	Duke 314
1960-03-07	14	21	4	wild one	bobby rydell	Cameo 171
1960-03-07	15	18	3	i'll go crazy	james brown and the famous flames	Federal 12369
1960-03-07	16	14	8	shimmy, shimmy, ko-ko-bop	little anthony and the imperials	End 1060
1960-03-07	17	13	15	smokie - part 2	bill black's combo	Hi 2018
1960-03-07	18	19	15	talk that talk	jackie wilson	
1960-03-07	19	NEW	1	where or when	dion & the belmonts	Laurie 3044
1960-03-07	20	NEW	1	shake a hand	lavern baker	Atlantic 2048
1960-03-07	21	27	5	don't let the sun catch you cryin'	ray charles	Atlantic 2047
1960-03-07	22	6	10	running bear	johnny preston	Mercury 71474
1960-03-07	23	22	6	the big hurt	miss toni fisher	Signet 275
1960-03-07	24	29	2	harbor lights	the platters	Mercury 71563
1960-03-07	25	17	14	let them talk	little willie john	King 5274
1960-03-07	26	24	4	beyond the sea	bobby darin	Atco 6158
1960-03-07	27	NEW	1	whatcha' gonna do	nat king cole	Capitol 4325
1960-03-07	28	11	8	teen angel	mark dinning	MGM 12845
1960-03-07	29	NEW	1	baby what you want me to do	jimmy reed	Vee-Jay 347
1960-03-07	30	NEW	1	i love the way you love	marv johnson	United Artists 208
1960-03-14	1	1	8	baby (you've got what it takes)	dinah washington & brook benton	Mercury 71565
1960-03-14	2	2	8	money (that's what i want)	barrett strong	Anna 1111
1960-03-14	3	4	7	handy man	jimmy jones	Cub 9049
1960-03-14	4	3	5	lady luck	lloyd price and his orchestra	ABC-Para 10075
1960-03-14	5	5	3	this magic moment	the drifters	Atlantic 2050
1960-03-14	6	11	15	fannie mae	buster brown	Fire 1008
1960-03-14	7	6	5	the theme from "a summer place"	percy faith and his orchestra	
1960-03-14	8	8	7	just a little bit	rosco gordon	
1960-03-14	9	7	5	what in the world's come over you	jack scott	Top Rank 2028
1960-03-14	10	14	5	wild one	bobby rydell	Cameo 171
1960-03-14	11	30	2	i love the way you love	marv johnson	United Artists 208
1960-03-14	12	10	5	(do the) mashed potatoes (part 1)	nat kendrick and the swans	
1960-03-14	13	20	2	shake a hand	lavern baker	Atlantic 2048
1960-03-14	14	29	2	baby what you want me to do	jimmy reed	Vee-Jay 347
1960-03-14	15	12	21	you got what it takes	marv johnson	United Artists 185
1960-03-14	16	9	9	sweet sixteen	b.b. king	
1960-03-14	17	NEW	1	harlem nocturne	the viscounts	Madison 123
1960-03-14	18	27	2	whatcha' gonna do	nat king cole	Capitol 4325
1960-03-14	19	19	2	where or when	dion & the belmonts	Laurie 3044
1960-03-14	20	18	16	talk that talk	jackie wilson	
1960-03-14	21	22	11	running bear	johnny preston	Mercury 71474
1960-03-14	22	13	13	i'll take care of you	bobby bland	Duke 314
1960-03-14	23	15	4	i'll go crazy	james brown and the famous flames	Federal 12369
1960-03-14	24	NEW	1	little susie (part 4)	ray bryant	
1960-03-14	25	21	6	don't let the sun catch you cryin'	ray charles	Atlantic 2047
1960-03-14	26	24	3	harbor lights	the platters	Mercury 71563
1960-03-14	27	NEW	1	lonely blue boy	conway twitty	
1960-03-14	28	16	9	shimmy, shimmy, ko-ko-bop	little anthony and the imperials	End 1060
1960-03-14	29	RE	8	go, jimmy, go	jimmy clanton	Ace 575
1960-03-14	30	23	7	the big hurt	miss toni fisher	Signet 275
1960-03-21	1	1	9	baby (you've got what it takes)	dinah washington & brook benton	Mercury 71565
1960-03-21	2	2	9	money (that's what i want)	barrett strong	Anna 1111
1960-03-21	3	4	6	lady luck	lloyd price and his orchestra	ABC-Para 10075
1960-03-21	4	3	8	handy man	jimmy jones	Cub 9049
1960-03-21	5	11	3	i love the way you love	marv johnson	United Artists 208
1960-03-21	6	6	16	fannie mae	buster brown	Fire 1008
1960-03-21	7	5	4	this magic moment	the drifters	Atlantic 2050
1960-03-21	8	7	6	the theme from "a summer place"	percy faith and his orchestra	
1960-03-21	9	8	8	just a little bit	rosco gordon	
1960-03-21	10	10	6	wild one	bobby rydell	Cameo 171
1960-03-21	11	9	6	what in the world's come over you	jack scott	Top Rank 2028
1960-03-21	12	12	6	(do the) mashed potatoes (part 1)	nat kendrick and the swans	
1960-03-21	13	21	12	running bear	johnny preston	Mercury 71474
1960-03-21	14	14	3	baby what you want me to do	jimmy reed	Vee-Jay 347
1960-03-21	15	18	3	whatcha' gonna do	nat king cole	Capitol 4325
1960-03-21	16	24	2	little susie (part 4)	ray bryant	
1960-03-21	17	16	10	sweet sixteen	b.b. king	
1960-03-21	18	17	2	harlem nocturne	the viscounts	Madison 123
1960-03-21	19	NEW	1	paradise	sammy turner	
1960-03-21	20	20	17	talk that talk	jackie wilson	
1960-03-21	21	13	3	shake a hand	lavern baker	Atlantic 2048
1960-03-21	22	26	4	harbor lights	the platters	Mercury 71563
1960-03-21	23	28	10	shimmy, shimmy, ko-ko-bop	little anthony and the imperials	End 1060
1960-03-21	24	23	5	i'll go crazy	james brown and the famous flames	Federal 12369
1960-03-21	25	22	14	i'll take care of you	bobby bland	Duke 314
1960-03-21	26	29	9	go, jimmy, go	jimmy clanton	Ace 575
1960-03-21	27	15	22	you got what it takes	marv johnson	United Artists 185
1960-03-21	28	19	3	where or when	dion & the belmonts	Laurie 3044
1960-03-21	29	25	7	don't let the sun catch you cryin'	ray charles	Atlantic 2047
1960-03-21	30	27	2	lonely blue boy	conway twitty	
1960-03-28	1	1	10	baby (you've got what it takes)	dinah washington & brook benton	Mercury 71565
1960-03-28	2	8	7	the theme from "a summer place"	percy faith and his orchestra	
1960-03-28	3	2	10	money (that's what i want)	barrett strong	Anna 1111
1960-03-28	4	5	4	i love the way you love	marv johnson	United Artists 208
1960-03-28	5	6	17	fannie mae	buster brown	Fire 1008
1960-03-28	6	7	5	this magic moment	the drifters	Atlantic 2050
1960-03-28	7	3	7	lady luck	lloyd price and his orchestra	ABC-Para 10075
1960-03-28	8	4	9	handy man	jimmy jones	Cub 9049
1960-03-28	9	9	9	just a little bit	rosco gordon	
1960-03-28	10	11	7	what in the world's come over you	jack scott	Top Rank 2028
1960-03-28	11	10	7	wild one	bobby rydell	Cameo 171
1960-03-28	12	16	3	little susie (part 4)	ray bryant	
1960-03-28	13	19	2	paradise	sammy turner	
1960-03-28	14	NEW	1	sweet nothin's	brenda lee	Decca 30967
1960-03-28	15	NEW	1	white silver sands	bill black's combo	Hi 2021
1960-03-28	16	22	5	harbor lights	the platters	Mercury 71563
1960-03-28	17	24	6	i'll go crazy	james brown and the famous flames	Federal 12369
1960-03-28	18	14	4	baby what you want me to do	jimmy reed	Vee-Jay 347
1960-03-28	19	15	4	whatcha' gonna do	nat king cole	Capitol 4325
1960-03-28	20	17	11	sweet sixteen	b.b. king	
1960-03-28	21	NEW	1	let the little girl dance	billy bland	Old Town 1076
1960-03-28	22	12	7	(do the) mashed potatoes (part 1)	nat kendrick and the swans	
1960-03-28	23	13	13	running bear	johnny preston	Mercury 71474
1960-03-28	24	25	15	i'll take care of you	bobby bland	Duke 314
1960-03-28	25	28	4	where or when	dion & the belmonts	Laurie 3044
1960-03-28	26	RE	5	beyond the sea	bobby darin	Atco 6158
1960-03-28	27	18	3	harlem nocturne	the viscounts	Madison 123
1960-03-28	28	20	18	talk that talk	jackie wilson	
1960-03-28	29	NEW	1	the coffee grind	hank ballard and the midnighters	King 5312
1960-03-28	30	21	4	shake a hand	lavern baker	Atlantic 2048
1960-04-04	1	1	11	baby (you've got what it takes)	dinah washington & brook benton	Mercury 71565
1960-04-04	2	3	11	money (that's what i want)	barrett strong	Anna 1111
1960-04-04	3	4	5	i love the way you love	marv johnson	United Artists 208
1960-04-04	4	6	6	this magic moment	the drifters	Atlantic 2050
1960-04-04	5	5	18	fannie mae	buster brown	Fire 1008
1960-04-04	6	2	8	the theme from "a summer place"	percy faith and his orchestra	
1960-04-04	7	7	8	lady luck	lloyd price and his orchestra	ABC-Para 10075
1960-04-04	8	15	2	white silver sands	bill black's combo	Hi 2021
1960-04-04	9	NEW	1	doggin' around	jackie wilson	
1960-04-04	10	18	5	baby what you want me to do	jimmy reed	Vee-Jay 347
1960-04-04	11	8	10	handy man	jimmy jones	Cub 9049
1960-04-04	12	9	10	just a little bit	rosco gordon	
1960-04-04	13	10	8	what in the world's come over you	jack scott	Top Rank 2028
1960-04-04	14	14	2	sweet nothin's	brenda lee	Decca 30967
1960-04-04	15	17	7	i'll go crazy	james brown and the famous flames	Federal 12369
1960-04-04	16	16	6	harbor lights	the platters	Mercury 71563
1960-04-04	17	11	8	wild one	bobby rydell	Cameo 171
1960-04-04	18	21	2	let the little girl dance	billy bland	Old Town 1076
1960-04-04	19	NEW	1	don't deceive me	ruth brown	
1960-04-04	20	12	4	little susie (part 4)	ray bryant	
1960-04-04	21	29	2	the coffee grind	hank ballard and the midnighters	King 5312
1960-04-04	22	19	5	whatcha' gonna do	nat king cole	Capitol 4325
