1979-01-06	1	NEW	18	got to be real	cheryl lynn	
1979-01-06	2	NEW	8	september	earth, wind & fire	
1979-01-06	3	NEW	12	le freak	chic	
1979-01-06	4	NEW	11	get down	gene chandler	
1979-01-06	5	NEW	11	love don't live here anymore	rose royce	
1979-01-06	6	NEW	12	long stroke	adc band	
1979-01-06	7	NEW	13	what you won't do for love	bobby caldwell	
1979-01-06	8	NEW	12	i don't know if it's right	evelyn "champagne" king	
1979-01-06	9	NEW	14	i'm every woman	chaka khan	
1979-01-06	10	NEW	7	i'm so into you	peabo bryson	
1979-01-06	11	NEW	12	take that to the bank	shalamar	
1979-01-06	12	NEW	5	aqua boogie (a psychoalphadiscobetabioaquadoloop)	parliament	
1979-01-06	13	NEW	17	your sweetness is my weakness	barry white	
1979-01-06	14	NEW	10	free me from my freedom/tie me to a tree (handcuff me)	bonnie pointer	
1979-01-06	15	NEW	16	don't hold back	chanson	
1979-01-06	16	NEW	12	angel dust	gil scott-heron	
1979-01-06	17	NEW	21	one nation under a groove	funkadelic	
1979-01-06	18	NEW	11	shake your groove thing	peaches & herb	
1979-01-06	19	NEW	6	is it still good to ya	ashford & simpson	
1979-01-06	20	NEW	12	you stepped into my life	melba moore	
1979-01-06	21	NEW	7	love vibration	joe simon	
1979-01-06	22	NEW	11	midnight girl	lenny williams	
1979-01-06	23	NEW	10	we both deserve each others love	ltd	
1979-01-06	24	NEW	8	it's all the way live	lakeside	
1979-01-06	25	NEW	5	holy ghost	barkays	
1979-01-06	26	NEW	13	(i'm just thinking about) cooling out	jerry butler	
1979-01-06	27	NEW	11	in the night time	michael henderson	
1979-01-06	28	NEW	7	never had a love like this before	tavares	
1979-01-06	29	NEW	19	(olivia) lost and turned out	the whispers	
1979-01-06	30	NEW	9	now that we found love	third world	
1979-01-06	31	NEW	8	every 1's a winner	hot chocolate	
1979-01-06	33	NEW	15	disco to go	brides of funkenstein	
1979-01-06	34	NEW	7	love changes	mother's finest	
1979-01-06	35	NEW	15	mary jane	rick james	
1979-01-06	36	NEW	10	ganster of love	johnny guitar watson	
1979-01-06	37	NEW	6	too much heaven	bee gees	
1979-01-06	38	NEW	7	h.e.l.p.	four tops	
1979-01-06	39	NEW	24	there'll never be	switch	
1979-01-06	40	NEW	7	ever ready love	the temptations	
1979-01-06	41	NEW	7	giving up,giving in	the three degrees	
1979-01-06	42	NEW	9	love is	vernon burch	
1979-01-06	43	NEW	17	funk 'n' roll (dancin' in the "funkshine")	quazar	
1979-01-06	44	NEW	17	i wanna make love to you	randy brown	
1979-01-06	45	NEW	4	zeke the freak	isaac hayes	
1979-01-06	46	NEW	5	insane	cameo	
1979-01-06	47	NEW	7	good thang	faze-o	
1979-01-06	48	NEW	6	i might as well forget about lovin' you	kinsman dazz	
1979-01-06	49	NEW	6	keep it comin'	atlantic starr	
1979-01-06	50	NEW	9	instant replay	dan hartman	
1979-01-06	51	NEW	6	wonder worm	captain sky	
1979-01-06	52	NEW	6	dig a little deeper	latimore	
1979-01-06	53	NEW	8	mr. fix it	jeffree	
1979-01-06	54	NEW	8	livin' it up (friday night)	bell & james	
1979-01-06	55	NEW	7	happy for love	pockets	
1979-01-06	56	NEW	4	get up	brass construction	
1979-01-06	57	NEW	8	beyond the clouds	quartz	
1979-01-06	58	NEW	4	bustin' loose	chuck brown & the soul searchers	
1979-01-06	59	NEW	5	too late	mandrill	
1979-01-06	60	NEW	4	loose caboose	joe tex	
1979-01-06	61	NEW	5	love is here	ronnie laws	
1979-01-06	62	NEW	4	let's dance together	wilton felder	
1979-01-06	63	NEW	4	e.s.p.	fiesta	
1979-01-06	64	NEW	6	what's your sign girl	danny pearson	
1979-01-06	65	NEW	4	for goodness sakes,look at those cakes	james brown	
1979-01-06	66	NEW	4	hang it up	patrice rushen	
1979-01-06	67	NEW	7	i'm coming home again	gladys knight	
1979-01-06	68	NEW	4	everybody's dancin'	kool & the gang	
1979-01-06	69	NEW	3	you make me feel (mighty real)	sylvester	
1979-01-06	70	NEW	4	you can do it	dobie gray	
1979-01-06	71	NEW	4	shoot me (with your love)	tasha thomas	
1979-01-06	72	NEW	7	star cruiser	gregg diamond	
1979-01-06	73	NEW	8	my love ain't never been this strong	7th wonder	
1979-01-06	74	NEW	1	i got my mind made up (you can get it girl)	instant funk	
1979-01-06	75	NEW	3	i'll dance	barkays	
1979-01-06	76	NEW	3	heat of the beat	roy ayers and wayne henderson	
1979-01-06	77	NEW	4	do dat	grover washington, jr.	
1979-01-06	78	NEW	4	off	kathy barnes	
1979-01-06	79	NEW	1	i will survive	gloria gaynor	
1979-01-06	80	NEW	3	somewhere in my lifetime	phyllis hyman	
1979-01-06	81	NEW	4	sensous woman	stargard	
1979-01-06	82	NEW	3	glad i gotcha baby	beverly and duane	
1979-01-06	83	NEW	3	keep the home fire burnin'	millie jackson	
1979-01-06	84	NEW	1	oh honey	delegation	
1979-01-06	85	NEW	4	je suis music	cerrone	
1979-01-06	86	NEW	1	to sir with love	al green	
1979-01-06	87	NEW	1	coming on strong	caroline crawford	
1979-01-06	88	NEW	1	sinner man	sarah dash	
1979-01-06	89	NEW	3	if somebody cares	the controllers	
1979-01-06	90	NEW	4	yours and yours alone	esther williams	
1979-01-06	91	NEW	3	soul bones	the trammps	
1979-01-06	92	NEW	3	just as long as we're together	prince and the revolution	
1979-01-06	93	NEW	5	don't look at me that way	alex taylor	
1979-01-06	94	NEW	3	catch me on the rebound	loleatta holloway	
1979-01-06	95	NEW	1	we need more loving time	dorothy moore	
1979-01-06	96	NEW	1	southern comfort	mason dixon	
1979-01-06	97	NEW	17	i just wanna stop	gino vannelli	
1979-01-06	98	NEW	3	groove (ain't no doubt about it)	bobby lyle	
1979-01-06	99	NEW	8	ain't we funkin' now	the brothers johnson	
1979-01-06	100	NEW	9	thinkin' about it too	jarreau	
1979-01-13	1	NEW	9	september	earth, wind & fire	
1979-01-13	2	NEW	19	got to be real	cheryl lynn	
1979-01-13	3	NEW	12	get down	gene chandler	
1979-01-13	4	NEW	13	le freak	chic	
1979-01-13	5	NEW	8	i'm so into you	peabo bryson	
1979-01-13	6	NEW	14	what you won't do for love	bobby caldwell	
1979-01-13	7	NEW	13	i don't know if it's right	evelyn "champagne" king	
1979-01-13	8	NEW	13	long stroke	adc band	
