1965-08-07	9	8	17	greatest hits from the beginning	the miracles	
1965-08-07	10	9	8	today-my way	nancy wilson	
1965-08-14	1	1	21	the temptations sing smokey	the temptations	
1965-08-14	2	3	7	shotgun	jr. walker & the all stars	
1965-08-14	3	4	12	four tops	four tops	
1965-08-14	4	2	7	i do love you	billy stewart	
1965-08-14	5	9	18	greatest hits from the beginning	the miracles	
1965-08-14	6	10	9	today-my way	nancy wilson	
1965-08-14	7	7	2	the best of sam cooke, volume 2	sam cooke	
1965-08-14	8	8	2	yeah!!!	aretha franklin	
1965-08-14	9	NEW	1	just once in my life...	the righteous brothers	
1965-08-14	10	NEW	1	the in crowd	ramsey lewis trio	
1965-08-21	1	1	22	the temptations sing smokey	the temptations	
1965-08-21	2	3	13	four tops	four tops	
1965-08-21	3	4	8	i do love you	billy stewart	
1965-08-21	4	2	8	shotgun	jr. walker & the all stars	
1965-08-21	5	5	19	greatest hits from the beginning	the miracles	
1965-08-21	6	10	2	the in crowd	ramsey lewis trio	
1965-08-21	7	NEW	1	more hits by the supremes	the supremes	
1965-08-21	8	9	2	just once in my life...	the righteous brothers	
1965-08-21	9	6	10	today-my way	nancy wilson	
1965-08-21	10	8	3	yeah!!!	aretha franklin	
1965-08-28	1	1	23	the temptations sing smokey	the temptations	
1965-08-28	2	6	3	the in crowd	ramsey lewis trio	
1965-08-28	3	7	2	more hits by the supremes	the supremes	
1965-08-28	4	2	14	four tops	four tops	
1965-08-28	5	4	9	shotgun	jr. walker & the all stars	
1965-08-28	6	3	9	i do love you	billy stewart	
1965-08-28	7	5	20	greatest hits from the beginning	the miracles	
1965-08-28	8	8	3	just once in my life...	the righteous brothers	
1965-08-28	9	9	11	today-my way	nancy wilson	
1965-08-28	10	10	4	yeah!!!	aretha franklin	
1965-09-04	1	1	24	the temptations sing smokey	the temptations	
1965-09-04	2	2	4	the in crowd	ramsey lewis trio	
1965-09-04	3	3	3	more hits by the supremes	the supremes	
1965-09-04	4	4	15	four tops	four tops	
1965-09-04	5	5	10	shotgun	jr. walker & the all stars	
1965-09-04	6	7	21	greatest hits from the beginning	the miracles	
1965-09-04	7	6	10	i do love you	billy stewart	
1965-09-04	8	8	4	just once in my life...	the righteous brothers	
1965-09-04	9	NEW	5	the very best of solomon burke	solomon burke	
1965-09-04	10	NEW	1	a double header with arthur prysock	arthur prysock	
1965-09-11	1	2	5	the in crowd	ramsey lewis trio	
1965-09-11	2	3	4	more hits by the supremes	the supremes	
1965-09-11	3	1	25	the temptations sing smokey	the temptations	
1965-09-11	4	5	11	shotgun	jr. walker & the all stars	
1965-09-11	5	6	22	greatest hits from the beginning	the miracles	
1965-09-11	6	4	16	four tops	four tops	
1965-09-11	7	7	11	i do love you	billy stewart	
1965-09-11	8	NEW	1	papa's got a brand new bag	james brown	
1965-09-11	9	NEW	1	one by one	the impressions	
1965-09-11	10	10	2	a double header with arthur prysock	arthur prysock	
1965-09-18	1	1	6	the in crowd	ramsey lewis trio	
1965-09-18	2	2	5	more hits by the supremes	the supremes	
1965-09-18	3	5	23	greatest hits from the beginning	the miracles	
1965-09-18	4	4	12	shotgun	jr. walker & the all stars	
1965-09-18	5	9	2	one by one	the impressions	
1965-09-18	6	6	17	four tops	four tops	
1965-09-18	7	8	2	papa's got a brand new bag	james brown	
1965-09-18	8	3	26	the temptations sing smokey	the temptations	
1965-09-18	9	NEW	1	organ grinder swing	jimmy smith	
1965-09-18	10	NEW	1	gentle is my love	nancy wilson	
1965-09-25	1	1	7	the in crowd	ramsey lewis trio	
1965-09-25	2	2	6	more hits by the supremes	the supremes	
1965-09-25	3	4	13	shotgun	jr. walker & the all stars	
1965-09-25	4	7	3	papa's got a brand new bag	james brown	
1965-09-25	5	5	3	one by one	the impressions	
1965-09-25	6	3	24	greatest hits from the beginning	the miracles	
1965-09-25	7	6	18	four tops	four tops	
1965-09-25	8	8	27	the temptations sing smokey	the temptations	
1965-09-25	9	10	2	gentle is my love	nancy wilson	
1965-09-25	10	9	2	organ grinder swing	jimmy smith	
1965-10-02	1	1	8	the in crowd	ramsey lewis trio	
1965-10-02	2	4	4	papa's got a brand new bag	james brown	
1965-10-02	3	2	7	more hits by the supremes	the supremes	
1965-10-02	4	3	14	shotgun	jr. walker & the all stars	
1965-10-02	5	10	3	organ grinder swing	jimmy smith	
1965-10-02	6	NEW	1	otis blue: otis redding sings soul	otis redding	
1965-10-02	7	8	28	the temptations sing smokey	the temptations	
1965-10-02	8	9	3	gentle is my love	nancy wilson	
1965-10-02	9	5	4	one by one	the impressions	
1965-10-02	10	NEW	1	baby, i'm yours	barbara lewis	
1965-10-09	1	1	9	the in crowd	ramsey lewis trio	
1965-10-09	2	2	5	papa's got a brand new bag	james brown	
1965-10-09	3	4	15	shotgun	jr. walker & the all stars	
1965-10-09	4	3	8	more hits by the supremes	the supremes	
1965-10-09	5	5	4	organ grinder swing	jimmy smith	
1965-10-09	6	6	2	otis blue: otis redding sings soul	otis redding	
1965-10-09	7	8	4	gentle is my love	nancy wilson	
1965-10-09	8	7	29	the temptations sing smokey	the temptations	
1965-10-09	9	9	5	one by one	the impressions	
1965-10-09	10	10	2	baby, i'm yours	barbara lewis	
1965-10-16	1	1	10	the in crowd	ramsey lewis trio	
1965-10-16	2	2	6	papa's got a brand new bag	james brown	
1965-10-16	3	6	3	otis blue: otis redding sings soul	otis redding	
1965-10-16	4	5	5	organ grinder swing	jimmy smith	
1965-10-16	5	4	9	more hits by the supremes	the supremes	
1965-10-16	6	9	6	one by one	the impressions	
1965-10-16	7	7	5	gentle is my love	nancy wilson	
1965-10-16	8	10	3	baby, i'm yours	barbara lewis	
1965-10-16	9	3	16	shotgun	jr. walker & the all stars	
1965-10-16	10	NEW	1	pastel blues	nina simone	
1965-10-23	1	1	11	the in crowd	ramsey lewis trio	
1965-10-23	2	4	6	organ grinder swing	jimmy smith	
1965-10-23	3	3	4	otis blue: otis redding sings soul	otis redding	
1965-10-23	4	6	7	one by one	the impressions	
1965-10-23	5	5	10	more hits by the supremes	the supremes	
1965-10-23	6	2	7	papa's got a brand new bag	james brown	
1965-10-23	7	9	17	shotgun	jr. walker & the all stars	
1965-10-23	8	8	4	baby, i'm yours	barbara lewis	
1965-10-23	9	7	6	gentle is my love	nancy wilson	
1965-10-23	10	10	2	pastel blues	nina simone	
1965-10-30	1	3	5	otis blue: otis redding sings soul	otis redding	
1965-10-30	2	2	7	organ grinder swing	jimmy smith	
1965-10-30	3	1	12	the in crowd	ramsey lewis trio	
1965-10-30	4	5	11	more hits by the supremes	the supremes	
1965-10-30	5	6	8	papa's got a brand new bag	james brown	
1965-10-30	6	7	18	shotgun	jr. walker & the all stars	
1965-10-30	7	8	5	baby, i'm yours	barbara lewis	
1965-10-30	8	NEW	1	in the midnight hour	wilson pickett	
1965-10-30	9	10	3	pastel blues	nina simone	
1965-10-30	10	4	8	one by one	the impressions	
1965-11-06	1	3	13	the in crowd	ramsey lewis trio	
1965-11-06	2	4	12	more hits by the supremes	the supremes	
1965-11-06	3	2	8	organ grinder swing	jimmy smith	
1965-11-06	4	1	6	otis blue: otis redding sings soul	otis redding	
1965-11-06	5	6	19	shotgun	jr. walker & the all stars	
1965-11-06	6	5	9	papa's got a brand new bag	james brown	
1965-11-06	7	8	2	in the midnight hour	wilson pickett	
1965-11-06	8	9	4	pastel blues	nina simone	
1965-11-06	9	10	9	one by one	the impressions	
1965-11-06	10	NEW	1	choice! the best of the ramsey lewis trio	ramsey lewis	
1965-11-13	1	1	14	the in crowd	ramsey lewis trio	
1965-11-13	2	2	13	more hits by the supremes	the supremes	
1965-11-13	3	3	9	organ grinder swing	jimmy smith	
1965-11-13	4	7	3	in the midnight hour	wilson pickett	
1965-11-13	5	9	10	one by one	the impressions	
1965-11-13	6	5	20	shotgun	jr. walker & the all stars	
1965-11-13	7	4	7	otis blue: otis redding sings soul	otis redding	
1965-11-13	8	6	10	papa's got a brand new bag	james brown	
1965-11-13	9	10	2	choice! the best of the ramsey lewis trio	ramsey lewis	
1965-11-13	10	8	5	pastel blues	nina simone	
1965-11-20	1	1	15	the in crowd	ramsey lewis trio	
1965-11-20	2	7	8	otis blue: otis redding sings soul	otis redding	
1965-11-20	3	4	4	in the midnight hour	wilson pickett	
1965-11-20	4	6	21	shotgun	jr. walker & the all stars	
1965-11-20	5	3	10	organ grinder swing	jimmy smith	
1965-11-20	6	2	14	more hits by the supremes	the supremes	
1965-11-20	7	5	11	one by one	the impressions	
1965-11-20	8	8	11	papa's got a brand new bag	james brown	
1965-11-20	9	10	6	pastel blues	nina simone	
1965-11-20	10	NEW	1	the new boss	joe tex	
1965-11-27	1	1	16	the in crowd	ramsey lewis trio	
1965-11-27	2	2	9	otis blue: otis redding sings soul	otis redding	
1965-11-27	3	8	12	papa's got a brand new bag	james brown	
1965-11-27	4	6	15	more hits by the supremes	the supremes	
1965-11-27	5	5	11	organ grinder swing	jimmy smith	
1965-11-27	6	3	5	in the midnight hour	wilson pickett	
1965-11-27	7	4	22	shotgun	jr. walker & the all stars	
1965-11-27	8	9	7	pastel blues	nina simone	
1965-11-27	9	NEW	1	james brown plays james brown - today & yesterday	james brown	
1965-11-27	10	10	2	the new boss	joe tex	
1965-12-04	1	1	17	the in crowd	ramsey lewis trio	
1965-12-04	2	4	16	more hits by the supremes	the supremes	
1965-12-04	3	10	3	the new boss	joe tex	
1965-12-04	4	NEW	1	temptin' temptations	the temptations	
1965-12-04	5	2	10	otis blue: otis redding sings soul	otis redding	
1965-12-04	6	NEW	1	going to a go-go	smokey robinson & the miracles	
1965-12-04	7	NEW	1	four tops second album	four tops	
1965-12-04	8	9	2	james brown plays james brown - today & yesterday	james brown	
1965-12-04	9	3	13	papa's got a brand new bag	james brown	
1965-12-04	10	NEW	1	the supremes at the copa	the supremes	
1965-12-11	1	4	2	temptin' temptations	the temptations	
1965-12-11	2	6	2	going to a go-go	smokey robinson & the miracles	
1965-12-11	3	3	4	the new boss	joe tex	
1965-12-11	4	8	3	james brown plays james brown - today & yesterday	james brown	
1965-12-11	5	10	2	the supremes at the copa	the supremes	
1965-12-11	6	7	2	four tops second album	four tops	
1965-12-11	7	1	18	the in crowd	ramsey lewis trio	
1965-12-11	8	5	11	otis blue: otis redding sings soul	otis redding	
1965-12-11	9	2	17	more hits by the supremes	the supremes	
1965-12-11	10	9	14	papa's got a brand new bag	james brown	
1965-12-18	1	1	3	temptin' temptations	the temptations	
1965-12-18	2	2	3	going to a go-go	smokey robinson & the miracles	
1965-12-18	3	4	4	james brown plays james brown - today & yesterday	james brown	
1965-12-18	4	5	3	the supremes at the copa	the supremes	
1965-12-18	5	6	3	four tops second album	four tops	
1965-12-18	6	3	5	the new boss	joe tex	
1965-12-18	7	8	12	otis blue: otis redding sings soul	otis redding	
1965-12-18	8	10	15	papa's got a brand new bag	james brown	
1965-12-18	9	7	19	the in crowd	ramsey lewis trio	
1965-12-18	10	9	18	more hits by the supremes	the supremes	
1965-12-25	1	1	4	temptin' temptations	the temptations	
1965-12-25	2	2	4	going to a go-go	smokey robinson & the miracles	
1965-12-25	3	5	4	four tops second album	four tops	
1965-12-25	4	4	4	the supremes at the copa	the supremes	
1965-12-25	5	3	5	james brown plays james brown - today & yesterday	james brown	
1965-12-25	6	6	6	the new boss	joe tex	
1965-12-25	7	8	16	papa's got a brand new bag	james brown	
1965-12-25	8	10	19	more hits by the supremes	the supremes	
1965-12-25	9	7	13	otis blue: otis redding sings soul	otis redding	
1965-12-25	10	NEW	1	gene chandler - live on stage in '65	gene chandler	
1966-01-01	1	1	5	temptin' temptations	the temptations	
1966-01-01	2	2	5	going to a go-go	smokey robinson & the miracles	
1966-01-01	3	3	5	four tops second album	four tops	
1966-01-01	4	6	7	the new boss	joe tex	
1966-01-01	5	5	6	james brown plays james brown - today & yesterday	james brown	
1966-01-01	6	7	17	papa's got a brand new bag	james brown	
1966-01-01	7	10	2	gene chandler - live on stage in '65	gene chandler	
