1979-01-13	1	1	1	le freak	chic	Atlantic 3519
1979-01-13	2	2	1	too much heaven	bee gees	RSO 913
1979-01-13	3	4	1	my life	billy joel	Columbia 10853
1979-01-13	4	3	1	you don't bring me flowers	barbra & neil	Columbia 10840
1979-01-13	5	6	1	y.m.c.a.	village people	Casablanca 945
1979-01-13	6	7	1	hold the line	toto	Columbia 10830
1979-01-13	7	10	1	september	earth, wind & fire	ARC 10854
1979-01-13	8	9	1	ooh baby baby	linda ronstadt	Asylum 45546
1979-01-13	9	5	1	sharing the night together	dr. hook	Capitol 4621
1979-01-13	10	8	1	(our love) don't throw it all away	andy gibb	RSO 911
1979-01-13	11	12	1	promises	eric clapton & band	RSO 910
1979-01-13	12	14	1	we've got tonite	bob seger & silver bullet band	Capitol 4653
1979-01-13	13	17	1	every 1's a winner	hot chocolate	Infinity 50002
1979-01-13	14	19	1	a little more love	olivia newton-john	MCA 40975
1979-01-13	15	21	1	fire	pointer sisters	Planet 45901
1979-01-13	16	16	1	how you gonna see me now	alice cooper	Warner Bros. 8695
1979-01-13	17	20	1	lotta love	nicolette larson	Warner Bros. 8664
1979-01-13	18	18	1	bicycle race / fat bottomed girls	queen	Elektra 45541
1979-01-13	19	31	1	da ya think i'm sexy?	rod stewart	Warner Bros. 8724
1979-01-13	20	25	1	got to be real	cheryl lynn	Columbia 10808
1979-01-13	21	23	1	new york groove	ace frehley	Casablanca 941
1979-01-13	22	11	1	i love the nightlife (disco 'round)	alicia bridges	Polydor 14483
1979-01-13	23	26	1	shake it	ian matthews	Mushroom 7039
1979-01-13	24	13	1	part-time love	elton john	MCA 40973
1979-01-13	25	15	1		macarthur park donna summer	Casablanca 939
1979-01-13	26	32	1	i was made for dancin'	leif garrett	Scotti Bros. 403
1979-01-13	27	30	1	don't hold back	chanson	Ariola America 7717
1979-01-13	28	28	1	i will be in love with you	livingston taylor	Epic 50604
1979-01-13	29	29	1	please come home for christmas	eagles	Asylum 45555
1979-01-13	30	38	1	soul man	blues brothers	Atlantic 3545
1979-01-13	31	34	1	don't cry out loud	melissa manchester	Arista 0373
1979-01-13	32	35	1	the gambler	kenny rogers	United Artists 1250
1979-01-13	33	37	1	home and dry	gerry rafferty	United Artists 1266
1979-01-13	34	40	1	somewhere in the night	barry manilow	Arista 0382
1979-01-13	35	27	1	strange way	firefall	Atlantic 3518
1979-01-13	36	22	1	instant replay	dan hartman	Blue Sky 2772
1979-01-13	37	39	1	a man i'll never be	boston	Epic 50638
1979-01-13	38	51	1	shattered	rolling stones	Rolling Stones 19310
1979-01-13	39	45	1	take me to the river	talking heads	Sire 1032
1979-01-13	40	48	1	love don't live here anymore	rose royce	Whitfield 8712
1979-01-13	41	24	1	i just wanna stop	gino vannelli	A&M 2072
1979-01-13	42	52	1	dancin' shoes	nigel olsson	Bang 740
1979-01-13	43	49	1	one last kiss	j. geils band	EMI America 8007
1979-01-13	44	47	1	the dream never dies	cooper brothers	Capricorn 0308
1979-01-13	45	58	1	blue morning, blue day	foreigner	Atlantic 3543
1979-01-13	46	33	1	i'm every woman	chaka khan	Warner Bros. 8683
1979-01-13	47	50	1	you took the words right out of my mouth	meat loaf	Cleveland Int’l/Epic 50634
1979-01-13	48	55	1	you need a woman tonight	captain & tennille	A&M 2106
1979-01-13	49	66	1	no tell lover	chicago	Columbia 10879
1979-01-13	50	60	1	shake your groove thing	peaches & herb	Polydor/MVP 14514
1979-01-13	51	54	1	radioactive	gene simmons	Casablanca 951
1979-01-13	52	57	1	you thrill me	exile	Warner/Curb 8711
1979-01-13	53	63	1	baby i'm burnin'	dolly parton	RCA 11420
1979-01-13	54	36	1	time passages	al stewart	Arista 0362
1979-01-13	55	62	1	dancing in the city	marshall hain	Harvest 4648
1979-01-13	56	61	1	easy driver	kenny loggins	Columbia 10866
1979-01-13	57	64	1	i don't wanna lose you	daryl hall & john oates	RCA 11424
1979-01-13	58	42	1	sweet life	paul davis	Bang 738
1979-01-13	59	41	1	hold me, touch me	paul stanley	Casablanca 940
1979-01-13	60	46	1	straight on	heart	Portrait 70020
1979-01-13	61	69	1	animal house	stephen bishop	ABC 12435
1979-01-13	62	74	1	i will survive	gloria gaynor	Polydor 14508
1979-01-13	63	43	1	how much i feel	ambrosia	Warner Bros. 8640
1979-01-13	64	44	1	my best friend's girl	cars	Elektra 45537
